Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
178;809,83;12348,23;394,12;3832,4;65535;5001,8;1169,4;0;0;0;
179;809,98;12345,94;396,4;3935,8;65535;5120,7;1184,9;0;0;0;
180;810,13;12343,65;398,69;3710,8;65535;4863,5;1152,7;0;0;0;
181;810,28;12341,37;400,98;3699,7;65535;4856,9;1157,2;0;0;0;
182;810,43;12339,08;403,26;3696;65535;4879,3;1183,3;0;0;0;
183;810,58;12336,8;405,54;3792,2;65535;4997;1204,8;0;0;0;
184;810,73;12334,52;407,83;6602,8;65535;7816,6;1213,8;0;0;0;
185;810,88;12332,24;410,11;3692,3;65535;4860,2;1167,9;0;0;0;
186;811,03;12329,96;412,39;3581,5;65535;4759,1;1177,6;0;0;0;
187;811,18;12327,68;414,67;3601,4;65535;4777,6;1176,2;0;0;0;
188;811,33;12325,4;416,94;3741,3;65535;4930,6;1189,3;0;0;0;
189;811,48;12323,12;419,22;3613,1;65535;4801,3;1188,2;0;0;0;
190;811,63;12320,85;421,5;3724,1;65535;4910,8;1186,7;0;0;0;
191;811,78;12318,57;423,77;3833,7;65535;5022,4;1188,7;0;0;0;
192;811,93;12316,3;426,05;3784,3;65535;4947,9;1163,6;0;0;0;
193;812,08;12314,02;428,32;3904,2;65535;5074,4;1170,2;0;0;0;
194;812,23;12311,75;430,59;3647,7;65535;4809,5;1161,8;0;0;0;
195;812,38;12309,48;432,87;3692,9;65535;4870,6;1177,7;0;0;0;
196;812,53;12307,21;435,14;3712,2;65535;4903,7;1191,5;0;0;0;
197;812,68;12304,94;437,41;3623,1;65535;4801,5;1178,4;0;0;0;
198;812,83;12302,67;439,67;3727,9;65535;4910,1;1182,2;0;0;0;
199;812,98;12300,4;441,94;3660,4;65535;4828,5;1168,1;0;0;0;
200;813,13;12298,13;444,21;3667,5;65535;4833,4;1165,9;0;0;0;
201;813,28;12295,87;446,47;3605,5;65535;4762,5;1157;0;0;0;
202;813,43;12293,6;448,74;3614,5;65535;4776,2;1161,7;0;0;0;
203;813,58;12291,34;451;4060,7;65535;5218,5;1157,8;0;0;0;
204;813,73;12289,08;453,27;3718,3;65535;4896,6;1178,3;0;0;0;
205;813,88;12286,82;455,53;3827,4;65535;5027,5;1200,1;0;0;0;
206;814,03;12284,55;457,79;3680,3;65535;4862,1;1181,8;0;0;0;
207;814,18;12282,29;460,05;3572,3;65535;4756,5;1184,2;0;0;0;
208;814,33;12280,04;462,31;3559,1;65535;4770,5;1211,4;0;0;0;
209;814,48;12277,78;464,57;3588,9;65535;4801,2;1212,3;0;0;0;
210;814,63;12275,52;466,82;3595,1;65535;4830;1234,9;0;0;0;
211;814,78;12273,26;469,08;3565,9;65535;4782,7;1216,8;0;0;0;
