Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
157;806,68;12396,48;345,86;3862,9;65535;4581;718,1;0;0;0;
158;806,83;12394,18;348,17;3697,5;65535;4430,9;733,4;0;0;0;
159;806,98;12391,87;350,47;3559,7;65535;4302,4;742,7;0;0;0;
160;807,13;12389,56;352,78;3684,3;65535;4414,4;730,1;0;0;0;
161;807,28;12387,26;355,09;3559,1;65535;4292,2;733,1;0;0;0;
162;807,43;12384,95;357,39;3852;65535;4584,2;732,2;0;0;0;
163;807,58;12382,65;359,69;3878,7;65535;4608,2;729,5;0;0;0;
164;807,73;12380,35;361,99;3577,4;65535;4298,1;720,7;0;0;0;
165;807,88;12378,05;364,29;3776,2;65535;4477,4;701,2;0;0;0;
166;808,03;12375,75;366,59;3671,2;65535;4386,9;715,7;0;0;0;
167;808,18;12373,45;368,89;3796,2;65535;4519,4;723,2;0;0;0;
168;808,33;12371,15;371,19;3604,9;65535;4313,3;708,4;0;0;0;
169;808,48;12368,86;373,49;3748,1;65535;4464,7;716,6;0;0;0;
170;808,63;12366,56;375,78;3839;65535;4531,2;692,2;0;0;0;
171;808,78;12364,26;378,08;3602,9;65535;4305,6;702,7;0;0;0;
172;808,93;12361,97;380,37;3716,1;65535;4399,7;683,6;0;0;0;
173;809,08;12359,68;382,67;3680,9;65535;4363,6;682,7;0;0;0;
174;809,23;12357,39;384,96;3805;65535;4505,4;700,4;0;0;0;
175;809,38;12355,09;387,25;3683,7;65535;4353,1;669,4;0;0;0;
176;809,53;12352,8;389,54;3653,1;65535;4343,1;690;0;0;0;
177;809,68;12350,51;391,83;3887,2;65535;4570,9;683,7;0;0;0;
178;809,83;12348,23;394,12;3844,6;65535;4517,3;672,7;0;0;0;
179;809,98;12345,94;396,4;3947,8;65535;4627,9;680,1;0;0;0;
180;810,13;12343,65;398,69;3705,2;65535;4361,9;656,7;0;0;0;
181;810,28;12341,37;400,98;3706,6;65535;4365,3;658,7;0;0;0;
182;810,43;12339,08;403,26;3711,8;65535;4385,7;673,9;0;0;0;
183;810,58;12336,8;405,54;3806,2;65535;4469,2;663;0;0;0;
184;810,73;12334,52;407,83;5921,2;65535;6761;839,8;0;0;0;
185;810,88;12332,24;410,11;3689,1;65535;4368,1;679;0;0;0;
186;811,03;12329,96;412,39;3586,1;65535;4245,8;659,7;0;0;0;
187;811,18;12327,68;414,67;3597,5;65535;4262,6;665,1;0;0;0;
188;811,33;12325,4;416,94;3759,7;65535;4424,8;665,1;0;0;0;
189;811,48;12323,12;419,22;3632,7;65535;4302,7;670;0;0;0;
190;811,63;12320,85;421,5;3733,3;65535;4417,1;683,8;0;0;0;
191;811,78;12318,57;423,77;3847,9;65535;4524,9;677;0;0;0;
192;811,93;12316,3;426,05;3761,6;65535;4448,4;686,8;0;0;0;
193;812,08;12314,02;428,32;3898,9;65535;4561,5;662,6;0;0;0;
194;812,23;12311,75;430,59;3678,8;65535;4315,3;636,5;0;0;0;
195;812,38;12309,48;432,87;3701,8;65535;4366,8;665;0;0;0;
196;812,53;12307,21;435,14;3735,1;65535;4392,2;657,1;0;0;0;
197;812,68;12304,94;437,41;3644,8;65535;4302,1;657,3;0;0;0;
198;812,83;12302,67;439,67;3733,4;65535;4388,3;654,9;0;0;0;
199;812,98;12300,4;441,94;3658,8;65535;4335,6;676,8;0;0;0;
200;813,13;12298,13;444,21;3694,2;65535;4341,3;647,1;0;0;0;
201;813,28;12295,87;446,47;3607,1;65535;4263,1;656;0;0;0;
202;813,43;12293,6;448,74;3607,6;65535;4265,9;658,3;0;0;0;
203;813,58;12291,34;451;4061,5;65535;4724,8;663,3;0;0;0;
204;813,73;12289,08;453,27;3716,7;65535;4380;663,3;0;0;0;
205;813,88;12286,82;455,53;3856,8;65535;4527,3;670,5;0;0;0;
206;814,03;12284,55;457,79;3696,9;65535;4373,4;676,5;0;0;0;
207;814,18;12282,29;460,05;3556;65535;4239,4;683,4;0;0;0;
208;814,33;12280,04;462,31;3552,3;65535;4246,8;694,5;0;0;0;
209;814,48;12277,78;464,57;3599,9;65535;4277,9;678;0;0;0;
210;814,63;12275,52;466,82;3633,6;65535;4317,4;683,8;0;0;0;
211;814,78;12273,26;469,08;3573,6;65535;4263,7;690,1;0;0;0;
212;814,93;12271,01;471,33;3805,4;65535;4486,1;680,7;0;0;0;
213;815,08;12268,75;473,59;3605,5;65535;4279,4;673,9;0;0;0;
214;815,23;12266,5;475,84;3725,6;65535;4428,9;703,3;0;0;0;
215;815,38;12264,25;478,09;3614;65535;4303,9;689,9;0;0;0;
216;815,53;12262;480,35;3744,9;65535;4448,5;703,6;0;0;0;
217;815,68;12259,75;482,6;3800,9;65535;4452,5;651,6;0;0;0;
218;815,83;12257,5;484,85;3868,9;65535;4558,7;689,8;0;0;0;
219;815,98;12255,25;487,09;3731,6;65535;4421,2;689,6;0;0;0;
220;816,13;12253;489,34;3650,3;65535;4335,7;685,4;0;0;0;
221;816,28;12250,76;491,59;3668,7;65535;4329,9;661,2;0;0;0;
222;816,43;12248,51;493,83;3625,9;65535;4305,9;680;0;0;0;
223;816,58;12246,27;496,08;3697,7;65535;4376,9;679,2;0;0;0;
224;816,73;12244,02;498,32;3686,4;65535;4360,3;673,9;0;0;0;
225;816,87;12241,78;500,56;3561,3;65535;4252,6;691,3;0;0;0;
226;817,02;12239,54;502,81;3774;65535;4449,8;675,8;0;0;0;
227;817,17;12237,3;505,05;3685,6;65535;4379,6;694;0;0;0;
228;817,32;12235,06;507,29;3772,1;65535;4436,8;664,7;0;0;0;
229;817,47;12232,82;509,53;3753,8;65535;4402,6;648,8;0;0;0;
230;817,62;12230,58;511,76;3671,6;65535;4316,1;644,5;0;0;0;
231;817,77;12228,34;514;3721,3;65535;4372,9;651,6;0;0;0;
232;817,92;12226,11;516,24;3773,3;65535;4427,8;654,5;0;0;0;
233;818,07;12223,87;518,47;3889,4;65535;4562,9;673,5;0;0;0;
234;818,22;12221,64;520,71;3598,5;65535;4254,6;656,1;0;0;0;
235;818,37;12219,4;522,94;4139,4;65535;4901,8;762,4;0;0;0;
236;818,52;12217,17;525,17;3585;65535;4226,1;641,1;0;0;0;
237;818,67;12214,94;527,4;3716,7;65535;4369,1;652,4;0;0;0;
238;818,82;12212,71;529,63;3580,4;65535;4233,9;653,5;0;0;0;
239;818,97;12210,48;531,86;3914,7;65535;4549,6;634,9;0;0;0;
240;819,12;12208,25;534,09;3771,4;65535;4404,7;633,3;0;0;0;
241;819,27;12206,02;536,32;3719,5;65535;4353;633,5;0;0;0;
242;819,42;12203,8;538,55;3801,1;65535;4436,3;635,2;0;0;0;
243;819,57;12201,57;540,77;3855,9;65535;4501,8;645,9;0;0;0;
244;819,72;12199,35;543;3767,2;65535;4402,9;635,7;0;0;0;
245;819,87;12197,12;545,22;3948,3;65535;4586,1;637,8;0;0;0;
246;820,01;12194,9;547,44;3814,8;65535;4463,4;648,6;0;0;0;
247;820,16;12192,68;549,66;3673,9;65535;4300,4;626,5;0;0;0;
248;820,31;12190,46;551,89;3593,4;65535;4235,6;642,2;0;0;0;
