3997,70175;1,76574
3995,6506;1,767
3993,59944;1,76817
3991,54829;1,76857
3989,49713;1,76926
3987,44598;1,77134
3985,39482;1,77278
3983,34367;1,77278
3981,29251;1,77288
3979,24136;1,77407
3977,1902;1,77588
3975,13905;1,77685
3973,08789;1,77708
3971,03673;1,77883
3968,98558;1,78221
3966,93442;1,78522
3964,88327;1,78726
3962,83211;1,78903
3960,78096;1,79141
3958,7298;1,79409
3956,67865;1,79667
3954,62749;1,79962
3952,57634;1,80222
3950,52518;1,80298
3948,47403;1,80261
3946,42287;1,80388
3944,37172;1,80655
3942,32056;1,80825
3940,2694;1,80738
3938,21825;1,80465
3936,16709;1,80315
3934,11594;1,8025
3932,06478;1,80046
3930,01363;1,7973
3927,96247;1,79408
3925,91132;1,79029
3923,86016;1,78577
3921,80901;1,78091
3919,75785;1,77598
3917,7067;1,77134
3915,65554;1,76702
3913,60439;1,76335
3911,55323;1,76118
3909,50207;1,76123
3907,45092;1,76203
3905,39976;1,76159
3903,34861;1,75963
3901,29745;1,7561
3899,2463;1,75211
3897,19514;1,75027
3895,14399;1,7494
3893,09283;1,74738
3891,04168;1,74622
3888,99052;1,74802
3886,93937;1,74886
3884,88821;1,75018
3882,83706;1,75141
3880,7859;1,74806
3878,73474;1,7464
3876,68359;1,74758
3874,63243;1,74799
3872,58128;1,74862
3870,53012;1,74835
3868,47897;1,75048
3866,42781;1,75233
3864,37666;1,74968
3862,3255;1,74593
3860,27435;1,74369
3858,22319;1,7428
3856,17204;1,74003
3854,12088;1,73539
3852,06973;1,73675
3850,01857;1,74211
3847,96741;1,74379
3845,91626;1,74196
3843,8651;1,74118
3841,81395;1,74313
3839,76279;1,74289
3837,71164;1,73999
3835,66048;1,73928
3833,60933;1,7402
3831,55817;1,74102
3829,50702;1,74213
3827,45586;1,74192
3825,40471;1,74133
3823,35355;1,73982
3821,3024;1,73877
3819,25124;1,743
3817,20008;1,74382
3815,14893;1,74126
3813,09777;1,74227
3811,04662;1,74453
3808,99546;1,74545
3806,94431;1,74615
3804,89315;1,74958
3802,842;1,74999
3800,79084;1,74891
3798,73969;1,75102
3796,68853;1,75163
3794,63738;1,7514
3792,58622;1,75128
3790,53506;1,75171
3788,48391;1,75373
3786,43275;1,75708
3784,3816;1,76184
3782,33044;1,76665
3780,27929;1,76789
3778,22813;1,76734
3776,17698;1,76862
3774,12582;1,77155
3772,07467;1,77337
3770,02351;1,7738
3767,97236;1,77549
3765,9212;1,77645
3763,87005;1,77819
3761,81889;1,78166
3759,76773;1,78581
3757,71658;1,7909
3755,66542;1,79529
