3997,70175;1,75157
3995,6506;1,75233
3993,59944;1,75408
3991,54829;1,7558
3989,49713;1,75728
3987,44598;1,75874
3985,39482;1,75953
3983,34367;1,76043
3981,29251;1,76226
3979,24136;1,764
3977,1902;1,76496
3975,13905;1,76644
3973,08789;1,76925
3971,03673;1,77279
3968,98558;1,7766
3966,93442;1,78019
3964,88327;1,78329
3962,83211;1,78625
3960,78096;1,78979
3958,7298;1,79423
3956,67865;1,79864
3954,62749;1,80196
3952,57634;1,80466
3950,52518;1,80756
3948,47403;1,81083
3946,42287;1,81438
3944,37172;1,81652
3942,32056;1,81615
3940,2694;1,81391
3938,21825;1,81076
3936,16709;1,80798
3934,11594;1,80497
3932,06478;1,80101
3930,01363;1,79677
3927,96247;1,79227
3925,91132;1,78659
3923,86016;1,78058
3921,80901;1,77524
3919,75785;1,76955
3917,7067;1,76325
3915,65554;1,75764
3913,60439;1,75265
3911,55323;1,74768
3909,50207;1,74425
3907,45092;1,74216
3905,39976;1,7398
3903,34861;1,73856
3901,29745;1,73838
3899,2463;1,73619
3897,19514;1,73293
3895,14399;1,73035
3893,09283;1,72821
3891,04168;1,72737
3888,99052;1,72745
3886,93937;1,72482
3884,88821;1,72366
3882,83706;1,72561
3880,7859;1,72551
3878,73474;1,72589
3876,68359;1,72673
3874,63243;1,72648
3872,58128;1,72649
3870,53012;1,72491
3868,47897;1,72463
3866,42781;1,72451
3864,37666;1,72204
3862,3255;1,71946
3860,27435;1,71769
3858,22319;1,71633
3856,17204;1,71163
3854,12088;1,70431
3852,06973;1,7043
3850,01857;1,70917
3847,96741;1,71088
3845,91626;1,70976
3843,8651;1,70925
3841,81395;1,71106
3839,76279;1,71212
3837,71164;1,71118
3835,66048;1,7105
3833,60933;1,70964
3831,55817;1,7091
3829,50702;1,70987
3827,45586;1,71016
3825,40471;1,71118
3823,35355;1,71161
3821,3024;1,71132
3819,25124;1,71423
3817,20008;1,71391
3815,14893;1,71161
3813,09777;1,71253
3811,04662;1,71366
3808,99546;1,71309
3806,94431;1,7134
3804,89315;1,7171
3802,842;1,71743
3800,79084;1,71578
3798,73969;1,71714
3796,68853;1,71845
3794,63738;1,72001
3792,58622;1,72111
3790,53506;1,72212
3788,48391;1,72414
3786,43275;1,72558
3784,3816;1,72643
3782,33044;1,72762
3780,27929;1,72766
3778,22813;1,72786
3776,17698;1,72969
3774,12582;1,7324
3772,07467;1,73427
3770,02351;1,7347
3767,97236;1,73587
3765,9212;1,73753
3763,87005;1,74021
3761,81889;1,74167
3759,76773;1,74128
3757,71658;1,74388
3755,66542;1,74906
3753,61427;1,75116
3751,56311;1,75088
3749,51196;1,75475
3747,4608;1,7602
3745,40965;1,76074
3743,35849;1,76343
3741,30734;1,77067
3739,25618;1,7769
3737,20503;1,78273
3735,15387;1,78845
3733,10272;1,7918
3731,05156;1,79449
3729,0004;1,7983
3726,94925;1,80142
3724,89809;1,80542
3722,84694;1,81075
3720,79578;1,81646
3718,74463;1,82288
3716,69347;1,83049
3714,64232;1,83772
3712,59116;1,84442
3710,54001;1,85357
3708,48885;1,86489
3706,4377;1,87736
3704,38654;1,89359
3702,33539;1,91816
3700,28423;1,95082
3698,23307;1,98157
3696,18192;2,0039
3694,13076;2,01746
3692,07961;2,02149
3690,02845;2,01862
3687,9773;2,01646
3685,92614;2,01945
3683,87499;2,02465
3681,82383;2,03182
3679,77268;2,04234
3677,72152;2,05475
3675,67037;2,06949
3673,61921;2,08794
3671,56806;2,10173
3669,5169;2,11285
3667,46574;2,12733
3665,41459;2,1423
3663,36343;2,15777
3661,31228;2,17445
3659,26112;2,19114
3657,20997;2,20775
3655,15881;2,2277
3653,10766;2,24943
3651,0565;2,27362
3649,00535;2,30846
3646,95419;2,34645
3644,90304;2,37223
3642,85188;2,38196
3640,80073;2,38097
3638,74957;2,37638
3636,69841;2,37343
3634,64726;2,37618
3632,5961;2,38548
3630,54495;2,39314
3628,49379;2,39622
3626,44264;2,40064
3624,39148;2,406
3622,34033;2,41403
3620,28917;2,42616
3618,23802;2,44028
3616,18686;2,451
3614,13571;2,45443
3612,08455;2,4539
3610,0334;2,45328
3607,98224;2,45709
3605,93108;2,4688
3603,87993;2,48153
3601,82877;2,48889
3599,77762;2,49232
3597,72646;2,49606
3595,67531;2,50087
3593,62415;2,50695
3591,573;2,51825
3589,52184;2,53411
3587,47069;2,54609
3585,41953;2,54548
3583,36838;2,53628
3581,31722;2,53408
3579,26607;2,54328
3577,21491;2,54858
3575,16375;2,54296
3573,1126;2,53866
3571,06144;2,54161
3569,01029;2,5455
3566,95913;2,55075
3564,90798;2,56232
3562,85682;2,57014
3560,80567;2,56454
3558,75451;2,5543
3556,70336;2,55324
3554,6522;2,56386
3552,60105;2,57949
3550,54989;2,59001
3548,49874;2,59131
3546,44758;2,59155
3544,39642;2,5987
3542,34527;2,60782
3540,29411;2,60802
3538,24296;2,59851
3536,1918;2,58991
3534,14065;2,59077
3532,08949;2,59786
3530,03834;2,60264
3527,98718;2,60417
3525,93603;2,6089
3523,88487;2,61616
3521,83372;2,61697
3519,78256;2,61208
3517,73141;2,61156
3515,68025;2,61559
3513,62909;2,61747
3511,57794;2,6149
3509,52678;2,61126
3507,47563;2,61336
3505,42447;2,62122
3503,37332;2,62932
3501,32216;2,63817
3499,27101;2,64865
3497,21985;2,6564
3495,1687;2,65765
3493,11754;2,65377
3491,06639;2,64923
3489,01523;2,64573
3486,96407;2,64664
3484,91292;2,65473
3482,86176;2,66284
3480,81061;2,66854
3478,75945;2,67533
3476,7083;2,67861
3474,65714;2,67358
3472,60599;2,66331
3470,55483;2,65632
3468,50368;2,65554
3466,45252;2,65833
3464,40137;2,6641
3462,35021;2,66677
3460,29906;2,66245
3458,2479;2,65627
3456,19674;2,65421
3454,14559;2,66002
3452,09443;2,66888
3450,04328;2,67303
3447,99212;2,67168
3445,94097;2,67043
3443,88981;2,67121
3441,83866;2,66956
3439,7875;2,66618
3437,73635;2,66243
3435,68519;2,65892
3433,63404;2,66052
3431,58288;2,6679
3429,53173;2,67496
3427,48057;2,67608
3425,42941;2,67329
3423,37826;2,67218
3421,3271;2,67204
3419,27595;2,66979
3417,22479;2,66912
3415,17364;2,67685
3413,12248;2,68624
3411,07133;2,68625
3409,02017;2,68411
3406,96902;2,68798
3404,91786;2,68872
3402,86671;2,681
3400,81555;2,67762
3398,7644;2,67987
3396,71324;2,67962
3394,66208;2,68019
3392,61093;2,67903
3390,55977;2,67395
3388,50862;2,67606
3386,45746;2,68594
3384,40631;2,69285
3382,35515;2,69379
3380,304;2,69168
3378,25284;2,68619
3376,20169;2,67904
3374,15053;2,67665
3372,09938;2,6774
3370,04822;2,67614
3367,99707;2,67474
3365,94591;2,67367
3363,89475;2,67046
3361,8436;2,66861
3359,79244;2,67207
3357,74129;2,67527
3355,69013;2,67175
3353,63898;2,66421
3351,58782;2,66033
3349,53667;2,66097
3347,48551;2,65874
3345,43436;2,65132
3343,3832;2,64625
3341,33205;2,65153
3339,28089;2,66157
3337,22974;2,66001
3335,17858;2,64885
3333,12742;2,64805
3331,07627;2,65726
3329,02511;2,65913
3326,97396;2,65504
3324,9228;2,65547
3322,87165;2,65475
3320,82049;2,64672
3318,76934;2,64037
3316,71818;2,63956
3314,66703;2,63846
3312,61587;2,63944
3310,56472;2,64335
3308,51356;2,64233
3306,46241;2,63373
3304,41125;2,62315
3302,36009;2,61674
3300,30894;2,61477
3298,25778;2,61491
3296,20663;2,61704
3294,15547;2,62039
3292,10432;2,62515
3290,05316;2,62819
3288,00201;2,62528
3285,95085;2,62136
3283,8997;2,61646
3281,84854;2,61099
3279,79739;2,61321
3277,74623;2,61873
3275,69508;2,62052
3273,64392;2,6187
3271,59276;2,61373
3269,54161;2,61033
3267,49045;2,61153
3265,4393;2,60956
3263,38814;2,6018
3261,33699;2,59687
3259,28583;2,59657
3257,23468;2,59963
3255,18352;2,60628
3253,13237;2,61083
3251,08121;2,60955
