Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
149;805,48;12414,98;327,36;3778,4;65535;24273,1;20494,7;0;0;0;
150;805,63;12412,67;329,68;3758,7;65535;28922,7;25164;0;0;0;
151;805,78;12410,35;331,99;3852,9;65535;35534,2;31681,3;0;0;0;
152;805,93;12408,04;334,31;3818,3;65535;44698,7;40880,4;0;0;0;
153;806,08;12405,72;336,62;3532,5;65535;54553,6;51021,1;0;0;0;
154;806,23;12403,41;338,93;3618,2;65535;61300,4;57682,2;0;0;0;
155;806,38;12401,1;341,24;3600,8;65535;58102,8;54502;0;0;0;
156;806,53;12398,79;343,55;3645,3;65535;48363,9;44718,6;0;0;0;
157;806,68;12396,48;345,86;3837,5;65535;41122,7;37285,2;0;0;0;
158;806,83;12394,18;348,17;3678;65535;35961,1;32283,1;0;0;0;
159;806,98;12391,87;350,47;3542,6;65535;30753,7;27211,1;0;0;0;
160;807,13;12389,56;352,78;3676,1;65535;25610,9;21934,8;0;0;0;
161;807,28;12387,26;355,09;3568,2;65535;21220,7;17652,5;0;0;0;
162;807,43;12384,95;357,39;3816,4;65535;18444,3;14627,9;0;0;0;
163;807,58;12382,65;359,69;3873,2;65535;16429,3;12556,1;0;0;0;
164;807,73;12380,35;361,99;3551,7;65535;14921,3;11369,6;0;0;0;
165;807,88;12378,05;364,29;3750,6;65535;14260,5;10509,9;0;0;0;
166;808,03;12375,75;366,59;3670,8;65535;13626;9955,2;0;0;0;
167;808,18;12373,45;368,89;3780,3;65535;13366,5;9586,2;0;0;0;
168;808,33;12371,15;371,19;3602,5;65535;12960,6;9358,1;0;0;0;
169;808,48;12368,86;373,49;3727,1;65535;12930,2;9203,1;0;0;0;
170;808,63;12366,56;375,78;3809,4;65535;12947,3;9137,9;0;0;0;
171;808,78;12364,26;378,08;3583,4;65535;12518,2;8934,8;0;0;0;
172;808,93;12361,97;380,37;3690,3;65535;12456,3;8766;0;0;0;
173;809,08;12359,68;382,67;3665,2;65535;12388,5;8723,3;0;0;0;
174;809,23;12357,39;384,96;3797,4;65535;12424,7;8627,3;0;0;0;
175;809,38;12355,09;387,25;3673;65535;12215,1;8542,1;0;0;0;
176;809,53;12352,8;389,54;3622,5;65535;12055,3;8432,8;0;0;0;
177;809,68;12350,51;391,83;3860,2;65535;12156,8;8296,6;0;0;0;
178;809,83;12348,23;394,12;3824,1;65535;12001,2;8177,1;0;0;0;
179;809,98;12345,94;396,4;3923,1;65535;12045,1;8122;0;0;0;
180;810,13;12343,65;398,69;3688;65535;11700,7;8012,7;0;0;0;
181;810,28;12341,37;400,98;3676,4;65535;11607,5;7931,1;0;0;0;
182;810,43;12339,08;403,26;3693,5;65535;11555,9;7862,4;0;0;0;
183;810,58;12336,8;405,54;3783,4;65535;11598,6;7815,2;0;0;0;
184;810,73;12334,52;407,83;6599,2;65535;14474;7874,8;0;0;0;
185;810,88;12332,24;410,11;3675,8;65535;11401,2;7725,4;0;0;0;
186;811,03;12329,96;412,39;3562,6;65535;11321,4;7758,8;0;0;0;
187;811,18;12327,68;414,67;3582;65535;11372,9;7790,9;0;0;0;
188;811,33;12325,4;416,94;3727,7;65535;11460,3;7732,6;0;0;0;
189;811,48;12323,12;419,22;3608,8;65535;11343,4;7734,6;0;0;0;
190;811,63;12320,85;421,5;3727,2;65535;11429,4;7702,2;0;0;0;
191;811,78;12318,57;423,77;3838,3;65535;11548,8;7710,5;0;0;0;
192;811,93;12316,3;426,05;3757,1;65535;11480,9;7723,8;0;0;0;
193;812,08;12314,02;428,32;3878,3;65535;11593,8;7715,5;0;0;0;
194;812,23;12311,75;430,59;3623,5;65535;11315,3;7691,8;0;0;0;
195;812,38;12309,48;432,87;3674,5;65535;11307,9;7633,4;0;0;0;
196;812,53;12307,21;435,14;3698,6;65535;11315,7;7617,1;0;0;0;
197;812,68;12304,94;437,41;3604,1;65535;11206,7;7602,6;0;0;0;
198;812,83;12302,67;439,67;3712,8;65535;11282;7569,2;0;0;0;
199;812,98;12300,4;441,94;3653,1;65535;11199,4;7546,3;0;0;0;
200;813,13;12298,13;444,21;3672,9;65535;11209,4;7536,5;0;0;0;
201;813,28;12295,87;446,47;3588,6;65535;11073,2;7484,6;0;0;0;
202;813,43;12293,6;448,74;3607,4;65535;11059,6;7452,2;0;0;0;
203;813,58;12291,34;451;4046,4;65535;11600,1;7553,7;0;0;0;
204;813,73;12289,08;453,27;3708;65535;11317;7609;0;0;0;
205;813,88;12286,82;455,53;3825,9;65535;11491,3;7665,4;0;0;0;
206;814,03;12284,55;457,79;3674,4;65535;11397,9;7723,5;0;0;0;
207;814,18;12282,29;460,05;3554,4;65535;11327,2;7772,8;0;0;0;
208;814,33;12280,04;462,31;3545,5;65535;11383,2;7837,7;0;0;0;
209;814,48;12277,78;464,57;3575,4;65535;11460,7;7885,3;0;0;0;
210;814,63;12275,52;466,82;3621;65535;11507,2;7886,2;0;0;0;
211;814,78;12273,26;469,08;3558,4;65535;11476,1;7917,7;0;0;0;
212;814,93;12271,01;471,33;3766,6;65535;11709,8;7943,2;0;0;0;
213;815,08;12268,75;473,59;3601,5;65535;11520,2;7918,7;0;0;0;
214;815,23;12266,5;475,84;3714,7;65535;11634,5;7919,8;0;0;0;
215;815,38;12264,25;478,09;3615;65535;11508,4;7893,4;0;0;0;
216;815,53;12262;480,35;3731,2;65535;11668,1;7936,9;0;0;0;
217;815,68;12259,75;482,6;3783,9;65535;11686,3;7902,4;0;0;0;
218;815,83;12257,5;484,85;3843,9;65535;11773,6;7929,7;0;0;0;
219;815,98;12255,25;487,09;3715,4;65535;11688,7;7973,3;0;0;0;
220;816,13;12253;489,34;3622,3;65535;11604,7;7982,4;0;0;0;
221;816,28;12250,76;491,59;3644,9;65535;11565,3;7920,4;0;0;0;
222;816,43;12248,51;493,83;3603;65535;11545,8;7942,8;0;0;0;
223;816,58;12246,27;496,08;3683,5;65535;11640,7;7957,2;0;0;0;
224;816,73;12244,02;498,32;3668,3;65535;11538,5;7870,2;0;0;0;
225;816,87;12241,78;500,56;3564,3;65535;11483,7;7919,4;0;0;0;
226;817,02;12239,54;502,81;3761;65535;11563,1;7802,1;0;0;0;
227;817,17;12237,3;505,05;3669,7;65535;11499,4;7829,7;0;0;0;
228;817,32;12235,06;507,29;3753,4;65535;11571,3;7817,9;0;0;0;
229;817,47;12232,82;509,53;3729;65535;11537,9;7808,9;0;0;0;
230;817,62;12230,58;511,76;3669,9;65535;11425,3;7755,4;0;0;0;
231;817,77;12228,34;514;3700,6;65535;11417;7716,4;0;0;0;
232;817,92;12226,11;516,24;3751,2;65535;11472,3;7721,1;0;0;0;
233;818,07;12223,87;518,47;3865,6;65535;11622,2;7756,6;0;0;0;
234;818,22;12221,64;520,71;3576,2;65535;11293;7716,8;0;0;0;
235;818,37;12219,4;522,94;4224,4;65535;11847,9;7623,5;0;0;0;
236;818,52;12217,17;525,17;3574,1;65535;11255,3;7681,2;0;0;0;
237;818,67;12214,94;527,4;3697,5;65535;11457,2;7759,7;0;0;0;
238;818,82;12212,71;529,63;3562,5;65535;11336,5;7774;0;0;0;
239;818,97;12210,48;531,86;3889,1;65535;11599,2;7710,1;0;0;0;
240;819,12;12208,25;534,09;3751,7;65535;11421,9;7670,2;0;0;0;
241;819,27;12206,02;536,32;3703,3;65535;11403,4;7700,1;0;0;0;
242;819,42;12203,8;538,55;3772;65535;11477,3;7705,3;0;0;0;
243;819,57;12201,57;540,77;3806,7;65535;11522,2;7715,5;0;0;0;
244;819,72;12199,35;543;3744,3;65535;11466,7;7722,4;0;0;0;
245;819,87;12197,12;545,22;3926,1;65535;11681,1;7755;0;0;0;
246;820,01;12194,9;547,44;3805,5;65535;11556,4;7750,9;0;0;0;
247;820,16;12192,68;549,66;3650,5;65535;11377,9;7727,4;0;0;0;
248;820,31;12190,46;551,89;3574,1;65535;11263,1;7689;0;0;0;
249;820,46;12188,24;554,11;3628;65535;11296,3;7668,3;0;0;0;
250;820,61;12186,02;556,32;3730,4;65535;11437,8;7707,4;0;0;0;
251;820,76;12183,8;558,54;3656,4;65535;11387,1;7730,7;0;0;0;
252;820,91;12181,58;560,76;3795,3;65535;11530,4;7735,1;0;0;0;
253;821,06;12179,37;562,98;3689,1;65535;11397,3;7708,2;0;0;0;
254;821,21;12177,15;565,19;3667,6;65535;11397,5;7729,9;0;0;0;
255;821,36;12174,94;567,41;3686,8;65535;11408;7721,2;0;0;0;
256;821,51;12172,72;569,62;3695,8;65535;11381,1;7685,3;0;0;0;
257;821,66;12170,51;571,83;3589,5;65535;11224,4;7634,9;0;0;0;
258;821,81;12168,3;574,04;3553,1;65535;11169,3;7616,2;0;0;0;
259;821,96;12166,09;576,25;3683,4;65535;11331,4;7648;0;0;0;
260;822,11;12163,88;578,46;3868,8;65535;11493,4;7624,6;0;0;0;
261;822,26;12161,67;580,67;3709;65535;11342,4;7633,4;0;0;0;
262;822,4;12159,46;582,88;4146,2;65535;11782,7;7636,5;0;0;0;
263;822,55;12157,26;585,09;4032,9;65535;11671,2;7638,3;0;0;0;
264;822,7;12155,05;587,29;3784,6;65535;11410,3;7625,7;0;0;0;
265;822,85;12152,85;589,5;3837,7;65535;11522,8;7685,1;0;0;0;
266;823;12150,64;591,7;3518,8;65535;11221,4;7702,6;0;0;0;
267;823,15;12148,44;593,9;3565,2;65535;11266,6;7701,4;0;0;0;
268;823,3;12146,24;596,11;3588,1;65535;11300,4;7712,3;0;0;0;
269;823,45;12144,04;598,31;3714,5;65535;11422,2;7707,7;0;0;0;
270;823,6;12141,83;600,51;3555,2;65535;11284,7;7729,5;0;0;0;
271;823,75;12139,64;602,71;3647,7;65535;11418,8;7771,1;0;0;0;
272;823,9;12137,44;604,91;3631,8;65535;11423,5;7791,7;0;0;0;
273;824,05;12135,24;607,1;3672,8;65535;11489,8;7817;0;0;0;
