Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
94;797,2;12543,89;198,45;3747;65535;3898,5;151,5;0;0;0;
95;797,35;12541,52;200,82;3604,1;65535;3793;188,9;0;0;0;
96;797,5;12539,15;203,19;3578;65535;3731,4;153,4;0;0;0;
97;797,65;12536,78;205,56;3886;65535;4060,2;174,2;0;0;0;
98;797,8;12534,41;207,93;3787,4;65535;3950,3;162,9;0;0;0;
99;797,95;12532,05;210,3;3643,9;65535;3818,7;174,8;0;0;0;
100;798,1;12529,68;212,66;3667,4;65535;3824;156,6;0;0;0;
101;798,26;12527,32;215,03;3732,6;65535;3906,6;174;0;0;0;
102;798,41;12524,95;217,39;3536,1;65535;3701;164,9;0;0;0;
103;798,56;12522,59;219,75;4756,2;65535;4930;173,8;0;0;0;
104;798,71;12520,23;222,12;3598,8;65535;3764,4;165,6;0;0;0;
105;798,86;12517,87;224,48;3538,9;65535;3726,1;187,2;0;0;0;
106;799,01;12515,51;226,84;3900,3;65535;4081,9;181,6;0;0;0;
107;799,16;12513,15;229,2;3635,7;65535;3818,9;183,2;0;0;0;
108;799,31;12510,79;231,55;3585,4;65535;3780;194,6;0;0;0;
109;799,46;12508,43;233,91;3673,7;65535;3851,5;177,8;0;0;0;
110;799,61;12506,08;236,27;3632,7;65535;3843,3;210,6;0;0;0;
111;799,76;12503,72;238,62;3587,2;65535;3788,6;201,4;0;0;0;
112;799,91;12501,37;240,98;3616,7;65535;3832,6;215,9;0;0;0;
113;800,06;12499,01;243,33;3656,5;65535;3865,8;209,3;0;0;0;
114;800,21;12496,66;245,68;3717,5;65535;3925,8;208,3;0;0;0;
115;800,36;12494,31;248,03;3567,2;65535;3781,9;214,7;0;0;0;
116;800,51;12491,96;250,38;3668,3;65535;3913,5;245,2;0;0;0;
117;800,67;12489,61;252,73;3562,4;65535;3848,3;285,9;0;0;0;
118;800,82;12487,26;255,08;3617,5;65535;3919,4;301,9;0;0;0;
119;800,97;12484,92;257,43;3691,7;65535;4029,7;338;0;0;0;
120;801,12;12482,57;259,77;3669,4;65535;4057,2;387,8;0;0;0;
121;801,27;12480,23;262,12;3539,2;65535;3980,6;441,4;0;0;0;
122;801,42;12477,88;264,46;3690,1;65535;4214,5;524,4;0;0;0;
123;801,57;12475,54;266,8;3665,5;65535;4300,7;635,2;0;0;0;
124;801,72;12473,2;269,14;3725,4;65535;4520;794,6;0;0;0;
125;801,87;12470,86;271,48;3692,3;65535;4662,5;970,2;0;0;0;
126;802,02;12468,52;273,82;3534,9;65535;4677,2;1142,3;0;0;0;
127;802,17;12466,18;276,16;3731,2;65535;4973,6;1242,4;0;0;0;
128;802,32;12463,84;278,5;3616,1;65535;4856,8;1240,7;0;0;0;
129;802,47;12461,51;280,84;3697,4;65535;4765,8;1068,4;0;0;0;
130;802,62;12459,17;283,17;4371,1;65535;5207,1;836;0;0;0;
131;802,77;12456,84;285,51;3690,1;65535;4323,1;633;0;0;0;
132;802,92;12454,5;287,84;3964,8;65535;4462,3;497,5;0;0;0;
133;803,07;12452,17;290,17;3653,9;65535;4065,3;411,4;0;0;0;
134;803,22;12449,84;292,51;4146,8;65535;4493,7;346,9;0;0;0;
135;803,37;12447,51;294,84;3630,8;65535;3935,3;304,5;0;0;0;
136;803,52;12445,18;297,17;3684,9;65535;3948,8;263,9;0;0;0;
137;803,67;12442,85;299,5;3639,7;65535;3876,6;236,9;0;0;0;
138;803,82;12440,52;301,82;3651;65535;3867,5;216,5;0;0;0;
139;803,98;12438,19;304,15;3934,3;65535;4157,6;223,3;0;0;0;
140;804,13;12435,87;306,48;3739;65535;3931,8;192,8;0;0;0;
141;804,28;12433,54;308,8;3614,9;65535;3808,2;193,3;0;0;0;
142;804,43;12431,22;311,12;3586,2;65535;3766,6;180,4;0;0;0;
143;804,58;12428,9;313,45;3567,3;65535;3753,8;186,5;0;0;0;
144;804,73;12426,58;315,77;3742,5;65535;3914,9;172,4;0;0;0;
145;804,88;12424,25;318,09;3633,9;65535;3816,5;182,6;0;0;0;
146;805,03;12421,93;320,41;3661,8;65535;3844,2;182,4;0;0;0;
147;805,18;12419,62;322,73;3721,9;65535;3876,5;154,6;0;0;0;
148;805,33;12417,3;325,05;3810,3;65535;3974,8;164,5;0;0;0;
149;805,48;12414,98;327,36;3803,2;65535;3959,1;155,9;0;0;0;
150;805,63;12412,67;329,68;3787,7;65535;3944,9;157,2;0;0;0;
151;805,78;12410,35;331,99;3861,6;65535;4020,4;158,8;0;0;0;
152;805,93;12408,04;334,31;3842,4;65535;3998,4;156;0;0;0;
