Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
213;815,08;12268,75;473,59;3583,4;65535;5110,6;1527,2;0;0;0;
214;815,23;12266,5;475,84;3713,8;65535;5203;1489,2;0;0;0;
215;815,38;12264,25;478,09;3590;65535;5059,2;1469,2;0;0;0;
216;815,53;12262;480,35;3732,9;65535;5160,6;1427,7;0;0;0;
217;815,68;12259,75;482,6;3770;65535;5154,1;1384,1;0;0;0;
218;815,83;12257,5;484,85;3839,3;65535;5170,1;1330,8;0;0;0;
219;815,98;12255,25;487,09;3720,4;65535;5036,4;1316;0;0;0;
220;816,13;12253;489,34;3630,4;65535;4928,7;1298,3;0;0;0;
221;816,28;12250,76;491,59;3652,4;65535;4940,4;1288;0;0;0;
222;816,43;12248,51;493,83;3613,7;65535;4896,7;1283;0;0;0;
223;816,58;12246,27;496,08;3692;65535;4984,3;1292,3;0;0;0;
224;816,73;12244,02;498,32;3674,6;65535;4991,7;1317,1;0;0;0;
225;816,87;12241,78;500,56;3560,5;65535;4883,8;1323,3;0;0;0;
226;817,02;12239,54;502,81;3772,7;65535;5113,4;1340,7;0;0;0;
227;817,17;12237,3;505,05;3680,3;65535;5073,1;1392,8;0;0;0;
228;817,32;12235,06;507,29;3763,8;65535;5178,9;1415,1;0;0;0;
229;817,47;12232,82;509,53;3729,9;65535;5223,3;1493,4;0;0;0;
230;817,62;12230,58;511,76;3679,4;65535;5184,3;1504,9;0;0;0;
231;817,77;12228,34;514;3706;65535;5280,5;1574,5;0;0;0;
232;817,92;12226,11;516,24;3750;65535;5394,6;1644,6;0;0;0;
233;818,07;12223,87;518,47;3884,7;65535;5590,4;1705,7;0;0;0;
234;818,22;12221,64;520,71;3584,8;65535;5356,8;1772;0;0;0;
235;818,37;12219,4;522,94;3688,5;65535;6089,9;2401,4;0;0;0;
236;818,52;12217,17;525,17;3581,1;65535;5523,3;1942,2;0;0;0;
237;818,67;12214,94;527,4;3709,7;65535;5797,4;2087,7;0;0;0;
238;818,82;12212,71;529,63;3574,1;65535;5867,7;2293,6;0;0;0;
239;818,97;12210,48;531,86;3879,9;65535;6436,1;2556,2;0;0;0;
240;819,12;12208,25;534,09;3739;65535;6656;2917;0;0;0;
241;819,27;12206,02;536,32;3715,6;65535;7170;3454,4;0;0;0;
242;819,42;12203,8;538,55;3785,6;65535;8053;4267,4;0;0;0;
243;819,57;12201,57;540,77;3836,3;65535;8994,8;5158,5;0;0;0;
244;819,72;12199,35;543;3749,4;65535;9896,2;6146,8;0;0;0;
245;819,87;12197,12;545,22;3931,8;65535;10704,2;6772,4;0;0;0;
246;820,01;12194,9;547,44;3812,2;65535;10352,9;6540,7;0;0;0;
247;820,16;12192,68;549,66;3653,2;65535;9187,4;5534,2;0;0;0;
248;820,31;12190,46;551,89;3584,4;65535;7907,3;4322,9;0;0;0;
249;820,46;12188,24;554,11;3619,1;65535;6909,6;3290,5;0;0;0;
250;820,61;12186,02;556,32;3740,3;65535;6351,1;2610,8;0;0;0;
251;820,76;12183,8;558,54;3670;65535;5807,7;2137,7;0;0;0;
252;820,91;12181,58;560,76;3803,2;65535;5654,9;1851,7;0;0;0;
253;821,06;12179,37;562,98;3700,3;65535;5360,6;1660,3;0;0;0;
254;821,21;12177,15;565,19;3667,2;65535;5197,9;1530,7;0;0;0;
255;821,36;12174,94;567,41;3680,8;65535;5101,5;1420,7;0;0;0;
256;821,51;12172,72;569,62;3708,3;65535;5014,7;1306,4;0;0;0;
257;821,66;12170,51;571,83;3593,1;65535;4830,7;1237,6;0;0;0;
258;821,81;12168,3;574,04;3562,8;65535;4761;1198,2;0;0;0;
259;821,96;12166,09;576,25;3684,4;65535;4853,1;1168,7;0;0;0;
260;822,11;12163,88;578,46;3880,2;65535;5002,9;1122,7;0;0;0;
261;822,26;12161,67;580,67;3718,3;65535;4840;1121,7;0;0;0;
262;822,4;12159,46;582,88;4149,8;65535;5219,7;1069,9;0;0;0;
263;822,55;12157,26;585,09;4033,2;65535;5099,6;1066,4;0;0;0;
264;822,7;12155,05;587,29;3792,1;65535;4837,1;1045;0;0;0;
265;822,85;12152,85;589,5;3862,7;65535;4889,1;1026,4;0;0;0;
266;823;12150,64;591,7;3523,5;65535;4558,8;1035,3;0;0;0;
267;823,15;12148,44;593,9;3579,5;65535;4580;1000,5;0;0;0;
268;823,3;12146,24;596,11;3596,6;65535;4592,1;995,5;0;0;0;
269;823,45;12144,04;598,31;3717,6;65535;4718,4;1000,8;0;0;0;
270;823,6;12141,83;600,51;3576,8;65535;4560,9;984,1;0;0;0;
271;823,75;12139,64;602,71;3647,4;65535;4649,7;1002,3;0;0;0;
272;823,9;12137,44;604,91;3643,2;65535;4663,6;1020,4;0;0;0;
273;824,05;12135,24;607,1;3675,9;65535;4689,9;1014;0;0;0;
274;824,2;12133,04;609,3;3703,5;65535;4695,8;992,3;0;0;0;
275;824,34;12130,85;611,5;3723,3;65535;4726,9;1003,6;0;0;0;
276;824,49;12128,65;613,69;3549,3;65535;4537,9;988,6;0;0;0;
277;824,64;12126,46;615,88;3762,5;65535;4756,6;994,1;0;0;0;
278;824,79;12124,27;618,08;3571,9;65535;4567,6;995,7;0;0;0;
279;824,94;12122,07;620,27;3648,5;65535;4639,8;991,3;0;0;0;
280;825,09;12119,88;622,46;3724,5;65535;4710,9;986,4;0;0;0;
