186,01;86,79
186,281;91,71
186,552;103,22
186,822;125,29
187,093;100
187,364;-8,28
187,635;69,26
187,905;55,81
188,176;50,9
188,447;41,66
188,717;40,76
188,988;29,45
189,258;35,26
189,529;43,08
189,8;37,23
190,07;37,88
190,341;37,11
190,611;33,69
190,882;33,27
191,152;30,51
191,423;25,36
191,693;26,81
191,964;25,82
192,234;28,19
192,505;28,46
192,775;31,48
193,045;32,2
193,316;29,49
193,586;29,8
193,856;28,48
194,127;28,56
194,397;27,1
194,667;28,05
194,938;25,97
195,208;24,73
195,478;25,04
195,748;25
196,019;25,12
196,289;23,76
196,559;22,72
196,829;22,43
197,099;23,37
197,37;21,95
197,64;21,6
197,91;20,5
198,18;19,63
198,45;18,44
198,72;18,51
198,99;18,86
199,26;18,06
199,53;18,4
199,8;18
200,07;18,09
200,34;17,15
200,61;16,45
200,88;16,89
201,15;17,07
201,42;16,11
201,69;15,31
201,96;15,84
202,23;15,04
202,499;14,94
202,769;14,38
203,039;14,02
203,309;12,89
203,579;12,19
203,849;12,88
204,118;12,72
204,388;12,19
204,658;11,66
204,927;11,61
205,197;10,78
205,467;10,9
205,736;10,79
206,006;10,43
206,276;10,98
206,545;10,91
206,815;10,7
207,085;10,7
207,354;10,82
207,624;10,15
207,893;10,44
208,163;10,52
208,432;10,48
208,702;10,43
208,971;10,55
209,241;10,77
209,51;10,66
209,78;10,48
210,049;10,27
210,318;10,51
210,588;10,31
210,857;10,54
211,127;10,41
211,396;10,07
211,665;10,13
211,935;9,99
212,204;9,74
212,473;9,54
212,742;9,43
213,012;9,47
213,281;9,63
213,55;9,66
213,819;9,48
214,088;9,51
214,358;9,58
214,627;9,6
214,896;9,36
215,165;8,91
215,434;8,77
215,703;8,65
215,972;8,58
216,241;8,54
216,51;8,53
216,779;8,4
217,048;8,57
217,317;8,42
217,586;8,53
217,855;8,46
218,124;8,38
218,393;8,34
218,662;8,24
218,931;8,22
219,2;8,02
219,469;8,11
219,738;8,04
220,006;8,09
220,275;8,03
220,544;8,2
220,813;8,27
221,082;8,31
221,35;8,39
221,619;8,3
221,888;8,29
222,157;8,23
222,425;8,22
222,694;8,1
222,963;8,21
223,231;8,03
223,5;8,04
223,769;7,95
224,037;7,93
224,306;7,83
224,574;7,79
224,843;7,83
225,111;7,65
225,38;7,63
225,648;7,5
225,917;7,47
226,185;7,35
226,454;7,34
226,722;7,47
226,991;7,42
227,259;7,47
227,528;7,48
227,796;7,5
228,064;7,41
228,333;7,45
228,601;7,42
228,869;7,41
229,138;7,36
229,406;7,49
229,674;7,46
229,942;7,46
230,211;7,51
230,479;7,52
230,747;7,55
231,015;7,46
231,283;7,52
231,552;7,52
231,82;7,52
232,088;7,46
232,356;7,35
232,624;7,32
232,892;7,27
233,16;7,25
233,428;7,22
233,696;7,24
233,964;7,2
234,232;7,24
234,5;7,25
234,768;7,27
235,036;7,21
