Data from GaranzaWhite_Reflection__2__42.txt Node;
631,256;42,96
631,497;43,05
631,738;43,13
631,979;43,24
632,22;43,34
632,462;43,42
632,703;43,51
632,944;43,6
633,185;43,69
633,426;43,78
633,667;43,9
633,908;43,98
634,149;44,08
634,39;44,15
634,631;44,23
634,872;44,33
635,113;44,4
635,354;44,49
635,595;44,57
635,836;44,68
636,077;44,75
636,318;44,85
636,559;44,92
636,8;45
637,04;45,09
637,281;45,17
637,522;45,25
637,763;45,34
638,003;45,44
638,244;45,54
638,485;45,61
638,726;45,69
638,966;45,77
639,207;45,86
639,448;45,96
639,688;46,06
639,929;46,14
640,169;46,22
640,41;46,3
640,65;46,38
640,891;46,45
641,131;46,55
641,372;46,61
641,612;46,7
641,853;46,79
642,093;46,87
642,334;46,95
642,574;47,03
642,814;47,09
643,055;47,15
643,295;47,22
643,535;47,31
643,776;47,39
644,016;47,48
644,256;47,55
644,496;47,64
644,737;47,72
644,977;47,82
645,217;47,9
645,457;47,97
645,697;48,06
645,938;48,14
646,178;48,22
646,418;48,31
646,658;48,4
646,898;48,48
647,138;48,54
647,378;48,63
647,618;48,71
647,858;48,79
648,098;48,88
648,338;48,95
648,578;49,02
648,818;49,09
649,057;49,17
649,297;49,26
649,537;49,32
649,777;49,4
650,017;49,46
650,257;49,54
650,496;49,63
650,736;49,7
650,976;49,77
661,028;52,2
661,267;52,36
661,506;52,49
661,744;52,61
661,983;52,7
662,222;52,81
662,461;52,89
662,7;52,98
662,939;53,05
663,177;53,12
663,416;53,18
663,655;53,26
663,894;53,33
664,132;53,4
664,371;53,47
664,61;53,57
664,848;53,64
665,087;53,71
665,326;53,78
665,564;53,85
665,803;53,91
666,041;53,97
666,28;54,04
666,518;54,09
666,757;54,17
666,995;54,26
667,234;54,31
667,472;54,38
667,711;54,47
667,949;54,55
668,187;54,62
668,426;54,72
668,664;54,79
668,902;54,85
669,141;54,92
669,379;54,98
669,617;55,06
669,856;55,15
670,094;55,19
670,332;55,26
670,57;55,33
670,808;55,38
671,046;55,44
671,285;55,49
671,523;55,55
671,761;55,62
671,999;55,66
672,237;55,71
672,475;55,78
672,713;55,81
672,951;55,87
673,189;55,91
673,427;55,96
673,665;56
673,903;56,07
674,141;56,14
674,379;56,19
674,617;56,24
674,854;56,29
675,092;56,36
675,33;56,41
675,568;56,48
675,806;56,57
676,043;56,66
676,281;56,74
676,519;56,81
676,756;56,87
676,994;56,96
677,232;57,03
677,469;57,09
677,707;57,16
677,945;57,22
678,182;57,28
678,42;57,36
678,657;57,43
678,895;57,48
679,132;57,53
679,37;57,61
679,607;57,67
679,845;57,73
680,082;57,79
680,32;57,84
680,557;57,9
680,794;57,95
681,032;58
681,269;58,04
681,507;58,11
681,744;58,19
681,981;58,21
682,218;58,27
682,456;58,31
682,693;58,37
682,93;58,41
683,167;58,46
683,404;58,49
683,642;58,53
683,879;58,59
684,116;58,66
684,353;58,7
684,59;58,75
684,827;58,78
685,064;58,85
685,301;58,9
685,538;58,95
685,775;58,99
686,012;59,03
686,249;59,08
686,486;59,12
686,723;59,14
686,96;59,21
687,197;59,25
687,433;59,32
687,67;59,36
687,907;59,42
688,144;59,49
688,381;59,56
688,617;59,6
688,854;59,66
689,091;59,7
689,327;59,77
689,564;59,82
689,801;59,89
690,037;59,93
690,274;60
690,511;60,04
690,747;60,1
690,984;60,16
691,22;60,21
691,457;60,27
691,693;60,34
691,93;60,41
692,166;60,47
692,403;60,52
692,639;60,56
692,876;60,62
693,112;60,68
693,348;60,72
693,585;60,79
693,821;60,85
694,057;60,92
694,294;60,97
694,53;61
694,766;61,04
695,002;61,09
695,239;61,13
695,475;61,19
695,711;61,23
695,947;61,25
696,183;61,3
696,419;61,35
696,656;61,39
696,892;61,41
697,128;61,45
697,364;61,5
697,6;61,56
697,836;61,6
698,072;61,64
698,308;61,7
698,544;61,75
698,78;61,77
699,016;61,81
699,251;61,84
699,487;61,9
699,723;61,96
699,959;62,03
700,195;62,07
700,431;62,12
700,666;62,16
700,902;62,23
701,138;62,27
701,374;62,31
701,609;62,36
701,845;62,43
702,081;62,48
702,316;62,53
702,552;62,58
702,788;62,63
703,023;62,7
703,259;62,75
703,494;62,77
703,73;62,82
703,965;62,87
704,201;62,93
704,436;62,99
704,672;63,04
704,907;63,08
705,143;63,14
705,378;63,16
705,613;63,21
705,849;63,23
706,084;63,26
706,319;63,3
706,555;63,34
706,79;63,35
707,025;63,39
707,26;63,4
707,496;63,43
707,731;63,48
707,966;63,51
708,201;63,55
708,436;63,6
708,671;63,64
708,907;63,66
709,142;63,66
709,377;63,71
709,612;63,75
709,847;63,76
710,082;63,79
710,317;63,84
710,552;63,89
710,787;63,94
711,022;64,01
711,257;64,05
711,492;64,09
711,726;64,14
711,961;64,19
712,196;64,25
712,431;64,29
712,666;64,33
712,901;64,35
713,135;64,37
713,37;64,41
713,605;64,47
713,839;64,56
714,074;64,59
714,309;64,63
714,543;64,67
714,778;64,74
715,013;64,78
715,247;64,82
715,482;64,86
715,716;64,91
715,951;64,94
716,185;64,96
716,42;65
716,654;65,05
716,889;65,08
717,123;65,1
717,358;65,17
717,592;65,22
717,827;65,26
718,061;65,3
718,295;65,34
718,53;65,37
718,764;65,39
718,998;65,45
719,232;65,48
719,467;65,51
719,701;65,53
719,935;65,54
720,169;65,58
720,403;65,6
720,638;65,64
720,872;65,68
721,106;65,73
721,34;65,79
721,574;65,81
721,808;65,86
722,042;65,93
722,276;65,95
722,51;65,96
722,744;66,01
722,978;66,05
723,212;66,1
723,446;66,12
723,68;66,14
723,914;66,19
724,147;66,22
724,381;66,26
724,615;66,28
724,849;66,34
725,083;66,39
725,316;66,45
725,55;66,47
725,784;66,5
726,018;66,56
726,251;66,59
726,485;66,62
726,719;66,62
726,952;66,65
727,186;66,69
727,419;66,74
727,653;66,79
727,887;66,8
728,12;66,85
728,354;66,88
728,587;66,92
728,821;66,95
729,054;66,98
729,287;66,99
729,521;67,05
729,754;67,07
729,988;67,1
730,221;67,12
730,454;67,15
730,688;67,19
730,921;67,2
731,154;67,23
731,387;67,26
731,621;67,31
731,854;67,33
732,087;67,35
732,32;67,36
732,553;67,36
732,787;67,4
733,02;67,42
733,253;67,46
733,486;67,48
733,719;67,5
733,952;67,54
734,185;67,59
734,418;67,62
734,651;67,65
734,884;67,65
735,117;67,7
735,35;67,74
735,583;67,77
735,816;67,79
736,049;67,83
736,281;67,85
736,514;67,9
736,747;67,92
736,98;67,95
737,213;67,99
737,445;68,04
737,678;68,07
737,911;68,08
738,144;68,1
738,376;68,14
738,609;68,18
738,842;68,2
739,074;68,21
739,307;68,25
739,539;68,26
739,772;68,31
740,004;68,32
740,237;68,34
740,469;68,36
740,702;68,4
740,934;68,41
741,167;68,46
741,399;68,47
741,632;68,52
741,864;68,56
742,096;68,59
742,329;68,58
742,561;68,62
742,793;68,64
743,026;68,68
743,258;68,68
743,49;68,71
743,723;68,72
743,955;68,77
744,187;68,78
744,419;68,83
744,651;68,86
744,883;68,92
745,115;68,95
745,348;68,95
745,58;68,98
745,812;69,01
746,044;69,03
746,276;69,05
746,508;69,09
746,74;69,1
746,972;69,16
747,204;69,22
747,436;69,23
747,667;69,3
747,899;69,32
748,131;69,36
748,363;69,38
748,595;69,42
748,827;69,45
749,058;69,48
749,29;69,53
749,522;69,56
749,754;69,56
749,985;69,57
750,217;69,62
750,449;69,65
750,68;69,69
750,912;69,73
751,144;69,75
751,375;69,77
751,607;69,77
751,838;69,79
752,07;69,81
752,301;69,83
752,533;69,84
752,764;69,86
752,996;69,89
753,227;69,91
753,459;69,94
753,69;69,95
753,921;69,98
754,153;69,96
754,384;69,99
754,615;70
754,847;70,06
755,078;70,1
755,309;70,11
755,54;70,08
755,772;70,09
756,003;70,11
756,234;70,13
756,465;70,15
756,696;70,15
756,927;70,2
757,159;70,2
757,39;70,23
757,621;70,27
757,852;70,28
758,083;70,3
758,314;70,33
758,545;70,36
758,776;70,39
759,007;70,43
759,238;70,44
759,469;70,47
759,699;70,5
759,93;70,51
760,161;70,55
760,392;70,63
760,623;70,64
760,854;70,66
761,084;70,7
761,315;70,73
761,546;70,76
761,776;70,76
762,007;70,8
762,238;70,81
762,468;70,82
762,699;70,85
762,93;70,89
763,16;70,92
763,391;70,92
763,621;70,94
763,852;70,94
764,083;70,98
764,313;71,02
764,543;71,03
764,774;71,06
765,004;71,06
765,235;71,09
765,465;71,12
765,696;71,15
765,926;71,17
766,156;71,19
766,387;71,22
766,617;71,26
766,847;71,27
767,077;71,3
767,308;71,34
767,538;71,37
767,768;71,36
767,998;71,38
768,228;71,43
768,459;71,48
768,689;71,51
768,919;71,54
769,149;71,53
769,379;71,54
769,609;71,54
769,839;71,57
770,069;71,58
770,299;71,61
770,529;71,62
770,759;71,65
770,989;71,66
771,219;71,67
771,449;71,69
771,678;71,7
771,908;71,74
772,138;71,73
772,368;71,75
772,598;71,78
772,827;71,8
773,057;71,84
773,287;71,85
773,517;71,85
773,746;71,87
773,976;71,92
774,206;71,92
774,435;71,95
774,665;71,96
774,894;71,98
775,124;72,03
775,354;72,03
775,583;72,08
775,813;72,11
776,042;72,16
776,272;72,19
776,501;72,23
776,73;72,26
776,96;72,28
777,189;72,3
777,419;72,33
777,648;72,31
777,877;72,26
778,107;72,3
778,336;72,36
778,565;72,35
778,794;72,35
779,024;72,4
779,253;72,43
779,482;72,44
779,711;72,46
779,94;72,45
780,17;72,47
780,399;72,45
780,628;72,48
780,857;72,49
781,086;72,49
781,315;72,5
781,544;72,5
781,773;72,52
782,002;72,53
782,231;72,56
782,46;72,58
782,689;72,63
782,918;72,64
783,147;72,64
783,375;72,69
783,604;72,72
783,833;72,7
784,062;72,71
784,291;72,74
784,519;72,74
784,748;72,77
784,977;72,84
785,206;72,86
785,434;72,85
785,663;72,86
785,892;72,88
786,12;72,89
786,349;72,91
786,577;72,94
786,806;72,98
787,034;72,99
787,263;73,02
787,492;73,03
787,72;73,02
787,948;73,05
788,177;73,05
788,405;73,06
788,634;73,1
788,862;73,13
789,09;73,14
789,319;73,18
789,547;73,2
789,775;73,14
790,004;73,16
790,232;73,16
790,46;73,16
790,688;73,19
790,917;73,22
791,145;73,23
791,373;73,22
791,601;73,21
791,829;73,2
792,057;73,18
792,286;73,21
792,514;73,23
792,742;73,23
792,97;73,22
793,198;73,25
793,426;73,26
793,654;73,26
793,882;73,26
794,109;73,26
794,337;73,26
794,565;73,33
794,793;73,35
795,021;73,38
795,249;73,41
795,477;73,43
795,704;73,45
795,932;73,47
796,16;73,52
796,388;73,56
796,615;73,59
796,843;73,65
797,071;73,67
797,298;73,68
797,526;73,71
797,754;73,72
797,981;73,73
798,209;73,76
798,436;73,75
798,664;73,8
798,891;73,83
799,119;73,84
799,346;73,85
799,574;73,84
799,801;73,85
800,029;73,87
800,256;73,83
800,483;73,79
800,711;73,79
800,938;73,75
801,165;73,75
801,393;73,75
801,62;73,74
801,847;73,74
802,074;73,71
802,302;73,72
802,529;73,75
802,756;73,81
802,983;73,86
803,21;73,87
803,437;73,87
803,665;73,89
803,892;73,9
804,119;73,9
804,346;73,94
804,573;73,96
804,8;73,97
805,027;73,99
805,254;74,05
805,481;74,05
805,708;74,08
805,934;74,07
806,161;74,11
806,388;74,12
806,615;74,13
806,842;74,14
807,069;74,14
807,295;74,17
807,522;74,16
807,749;74,11
807,976;74,15
808,202;74,14
808,429;74,14
808,656;74,14
808,882;74,11
809,109;74,15
809,335;74,13
809,562;74,14
809,789;74,17
810,015;74,16
810,242;74,2
810,468;74,22
810,695;74,24
810,921;74,23
811,147;74,27
811,374;74,33
811,6;74,38
811,827;74,35
812,053;74,35
812,279;74,34
812,506;74,34
812,732;74,33
812,958;74,36
813,185;74,38
813,411;74,36
813,637;74,39
813,863;74,37
814,089;74,41
814,315;74,42
814,542;74,44
814,768;74,44
814,994;74,44
815,22;74,43
815,446;74,46
815,672;74,46
815,898;74,48
816,124;74,44
816,35;74,42
816,576;74,48
816,802;74,5
817,028;74,53
817,254;74,56
817,48;74,57
817,705;74,58
817,931;74,52
818,157;74,61
818,383;74,6
818,609;74,63
818,834;74,63
819,06;74,65
819,286;74,62
819,512;74,65
819,737;74,66
819,963;74,66
820,189;74,64
820,414;74,62
820,64;74,61
820,865;74,59
821,091;74,61
821,316;74,61
821,542;74,58
821,767;74,57
821,993;74,59
822,218;74,56
822,444;74,55
822,669;74,6
822,895;74,54
823,12;74,55
823,345;74,54
823,571;74,53
823,796;74,54
824,021;74,58
824,247;74,55
824,472;74,54
824,697;74,58
824,922;74,59
825,147;74,63
825,373;74,66
825,598;74,7
825,823;74,68
826,048;74,67
826,273;74,67
826,498;74,68
826,723;74,62
826,948;74,62
827,173;74,59
827,398;74,56
827,623;74,6
827,848;74,61
828,073;74,58
828,298;74,58
828,523;74,59
828,748;74,56
828,973;74,58
829,197;74,61
829,422;74,62
829,647;74,6
829,872;74,61
830,097;74,6
830,321;74,64
830,546;74,7
830,771;74,73
830,995;74,75
831,22;74,76
831,445;74,83
831,669;74,84
831,894;74,87
832,118;74,91
832,343;74,9
832,567;74,92
832,792;74,96
833,016;74,97
833,241;74,99
833,465;75
833,69;75,01
833,914;74,98
834,139;74,98
834,363;74,99
834,587;75
834,812;74,99
835,036;74,95
835,26;74,92
835,485;74,89
835,709;74,87
835,933;74,84
836,157;74,83
836,381;74,86
836,606;74,86
836,83;74,85
837,054;74,82
837,278;74,83
837,502;74,82
837,726;74,82
837,95;74,75
838,174;74,75
838,398;74,74
838,622;74,74
838,846;74,74
839,07;74,72
839,294;74,73
839,518;74,73
839,742;74,71
839,966;74,71
840,189;74,72
840,413;74,75
840,637;74,77
840,861;74,8
841,085;74,79
841,308;74,83
841,532;74,81
841,756;74,82
841,979;74,8
842,203;74,83
842,427;74,84
842,65;74,88
842,874;74,94
843,098;74,93
843,321;74,96
843,545;74,97
843,768;75
843,992;74,98
844,215;74,98
844,439;75
844,662;75,03
844,886;75,03
845,109;75
845,332;75,01
845,556;74,96
845,779;75,02
846,002;74,96
846,226;74,94
846,449;74,95
846,672;74,99
846,895;75,01
847,119;75,01
847,342;75,01
847,565;75
847,788;75
848,011;75,01
848,234;75,03
848,457;75,06
848,681;75,09
848,904;75,09
849,127;75,12
849,35;75,12
849,573;75,13
849,796;75,19
850,019;75,16
850,241;75,16
850,464;75,15
850,687;75,14
850,91;75,17
851,133;75,23
851,356;75,22
851,579;75,28
851,801;75,22
852,024;75,24
852,247;75,21
852,47;75,25
852,692;75,19
852,915;75,19
853,138;75,14
853,36;75,12
853,583;75,1
853,806;75,12
854,028;75,08
854,251;75,05
854,473;75,03
854,696;75,03
854,918;75,04
855,141;75
855,363;75,03
855,586;75,04
855,808;75,01
856,031;75,02
856,253;74,91
856,475;74,95
856,698;74,89
856,92;74,86
857,142;74,83
857,365;74,91
857,587;74,84
857,809;74,88
858,031;74,83
858,253;74,81
858,476;74,74
858,698;74,76
858,92;74,77
859,142;74,78
859,364;74,78
859,586;74,83
859,808;74,86
860,03;74,82
860,252;74,87
860,474;74,93
860,696;74,9
860,918;74,91
861,14;74,93
861,362;74,98
861,584;75,03
861,806;75
862,028;74,97
862,25;75,03
862,471;75,06
862,693;75,1
862,915;75,14
863,137;75,24
863,358;75,23
863,58;75,22
863,802;75,19
864,024;75,2
864,245;75,16
864,467;75,15
864,688;75,18
864,91;75,12
865,132;75,06
865,353;75
865,575;75
865,796;74,97
866,018;74,89
866,239;74,87
866,461;74,88
866,682;74,82
866,903;74,78
867,125;74,71
867,346;74,72
867,567;74,69
867,789;74,65
868,01;74,66
868,231;74,63
868,453;74,68
868,674;74,68
868,895;74,65
869,116;74,62
869,337;74,61
869,559;74,57
869,78;74,55
870,001;74,58
870,222;74,61
870,443;74,62
870,664;74,67
870,885;74,64
871,106;74,66
871,327;74,72
871,548;74,7
871,769;74,73
871,99;74,71
872,211;74,73
872,432;74,69
872,653;74,67
872,874;74,74
873,094;74,74
873,315;74,71
873,536;74,67
873,757;74,66
873,978;74,66
874,198;74,64
874,419;74,6
874,64;74,58
874,86;74,54
875,081;74,49
875,302;74,51
875,522;74,51
875,743;74,47
875,963;74,49
876,184;74,43
876,404;74,37
876,625;74,35
876,845;74,35
877,066;74,42
877,286;74,41
877,507;74,42
877,727;74,37
877,947;74,37
878,168;74,5
878,388;74,54
878,609;74,5
878,829;74,56
879,049;74,57
879,269;74,58
879,49;74,54
879,71;74,54
879,93;74,52
880,15;74,49
880,37;74,51
880,59;74,46
880,811;74,51
881,031;74,57
881,251;74,63
881,471;74,59
881,691;74,58
881,911;74,59
882,131;74,55
882,351;74,55
882,571;74,52
882,791;74,43
883,011;74,38
883,23;74,42
883,45;74,43
883,67;74,48
883,89;74,52
884,11;74,58
884,33;74,63
884,549;74,63
884,769;74,75
884,989;74,71
885,209;74,74
885,428;74,79
885,648;74,74
885,868;74,72
886,087;74,75
886,307;74,65
886,526;74,62
886,746;74,59
886,965;74,56
887,185;74,58
887,404;74,56
887,624;74,62
887,843;74,63
888,063;74,62
888,282;74,63
888,502;74,57
888,721;74,53
888,94;74,55
889,16;74,53
889,379;74,43
889,598;74,45
889,818;74,43
890,037;74,39
890,256;74,41
890,475;74,39
890,694;74,4
890,914;74,51
891,133;74,58
891,352;74,55
891,571;74,59
891,79;74,6
892,009;74,69
892,228;74,63
892,447;74,65
892,666;74,64
892,885;74,56
893,104;74,59
893,323;74,6
893,542;74,59
893,761;74,56
893,98;74,52
894,199;74,52
894,417;74,59
894,636;74,58
894,855;74,58
895,074;74,53
895,293;74,48
895,511;74,47
895,73;74,4
895,949;74,43
896,167;74,4
896,386;74,4
896,605;74,38
896,823;74,45
897,042;74,4
897,26;74,39
897,479;74,45
897,697;74,39
897,916;74,42
898,134;74,43
898,353;74,5
898,571;74,59
898,79;74,56
899,008;74,56
899,227;74,54
899,445;74,53
899,663;74,52
899,882;74,52
900,1;74,47
900,318;74,53
900,536;74,56
900,755;74,59
900,973;74,55
901,191;74,52
901,409;74,48
901,627;74,52
901,846;74,48
902,064;74,45
902,282;74,49
902,5;74,39
902,718;74,38
902,936;74,36
903,154;74,37
903,372;74,42
903,59;74,45
903,808;74,42
904,026;74,49
904,244;74,58
904,462;74,61
904,679;74,58
904,897;74,53
905,115;74,52
905,333;74,41
905,551;74,41
905,768;74,39
905,986;74,36
906,204;74,31
906,422;74,34
906,639;74,37
906,857;74,34
907,074;74,41
907,292;74,36
907,51;74,33
907,727;74,28
907,945;74,23
908,162;74,22
908,38;74,25
908,597;74,16
908,815;74,1
909,032;74,2
909,25;74,23
909,467;74,25
909,684;74,31
909,902;74,39
910,119;74,43
910,337;74,45
910,554;74,46
910,771;74,49
910,988;74,56
911,206;74,48
911,423;74,58
911,64;74,57
911,857;74,61
912,074;74,63
912,291;74,56
912,509;74,54
912,726;74,49
912,943;74,45
913,16;74,37
913,377;74,4
913,594;74,24
913,811;74,19
914,028;74,17
914,245;74,08
914,462;74,11
914,679;74,06
914,896;74,05
915,112;74,06
915,329;74,08
915,546;74
915,763;74,11
915,98;74,05
916,196;74,06
916,413;74,04
916,63;74,05
916,847;74,07
917,063;74,1
917,28;74,12
917,497;74,15
917,713;74,23
917,93;74,2
918,146;74,11
918,363;74,16
918,579;74,14
918,796;74,17
919,012;74,11
919,229;74,14
919,445;74,11
919,662;74,12
919,878;74,11
920,095;74,15
920,311;74,01
920,527;74,08
920,744;74,15
920,96;74,17
921,176;74,23
921,392;74,19
921,609;74,21
921,825;74,19
922,041;74,25
922,257;74,24
922,473;74,28
922,69;74,39
922,906;74,33
923,122;74,4
923,338;74,3
923,554;74,32
923,77;74,37
923,986;74,37
924,202;74,28
924,418;74,22
924,634;74,29
924,85;74,44
925,066;74,48
925,282;74,39
925,497;74,51
925,713;74,45
925,929;74,5
926,145;74,54
926,361;74,57
926,576;74,59
926,792;74,59
927,008;74,53
927,224;74,63
927,439;74,68
927,655;74,57
927,871;74,71
928,086;74,71
928,302;74,72
928,517;74,72
928,733;74,85
928,948;74,97
929,164;74,9
929,379;74,82
929,595;74,82
929,81;74,86
930,026;74,79
930,241;74,89
930,456;74,94
930,672;74,89
930,887;74,92
931,102;74,87
931,318;74,87
931,533;74,89
931,748;74,84
931,964;74,72
932,179;74,83
932,394;74,81
932,609;74,79
932,824;74,69
933,039;74,7
933,255;74,64
933,47;74,56
933,685;74,49
933,9;74,48
934,115;74,44
934,33;74,42
934,545;74,37
934,76;74,35
934,975;74,22
935,19;74,14
935,404;74,04
935,619;74,02
935,834;74,03
936,049;74,01
936,264;73,95
936,479;74,14
936,693;74,05
936,908;73,94
937,123;74,08
937,338;74,25
937,552;74,22
937,767;74,21
937,982;74,22
938,196;74,39
938,411;74,63
938,625;74,58
938,84;74,54
939,055;74,51
939,269;74,42
939,484;74,71
939,698;74,97
939,912;75,07
940,127;75,19
940,341;75,03
940,556;75,37
940,77;75,48
940,984;75,5
941,199;75,6
941,413;76,03
941,627;76,15
941,842;76,04
942,056;76,42
942,27;76,29
942,484;76,08
942,699;76,14
942,913;75,87
943,127;75,98
943,341;76,21
943,555;76,31
943,769;76,47
943,983;76,53
944,197;76,27
944,411;76,34
944,625;76,34
944,839;76,76
945,053;76,77
945,267;77,11
945,481;77,24
945,695;77,51
945,909;77,32
946,123;77,26
946,336;77,43
946,55;76,94
946,764;77,46
946,978;77,73
947,192;77,49
947,405;77,75
947,619;78,02
947,833;77,88
948,046;77,89
948,26;77,72
948,474;77,69
948,687;77,83
948,901;77,56
949,114;77,41
949,328;77,46
949,541;77,47
949,755;76,99
949,968;76,84
950,182;76,7
950,395;76,6
950,609;76,49
950,822;76,56
951,035;76,76
951,249;76,74
951,462;76,75
951,675;76,85
951,889;76,89
952,102;76,76
952,315;76,58
952,528;76,49
952,741;76,48
952,955;76,47
953,168;76,28
953,381;76,68
953,594;76,93
953,807;76,8
954,02;76,79
954,233;76,94
954,446;77,01
954,659;77,05
954,872;77,34
955,085;77,14
955,298;76,87
955,511;76,9
955,724;76,69
955,937;76,48
956,15;76,44
956,362;76,27
956,575;76,17
956,788;76,47
957,001;76,51
957,214;76,43
957,426;76,45
957,639;76,72
957,852;76,74
958,064;76,79
958,277;76,9
958,49;76,81
958,702;76,86
958,915;76,84
959,127;76,66
959,34;76,43
959,552;76,62
959,765;76,8
959,977;76,98
960,19;76,99
960,402;76,9
960,615;76,89
960,827;76,92
961,039;76,97
961,252;76,81
961,464;76,54
961,676;76,58
961,889;76,62
962,101;76,31
962,313;76,09
962,525;75,93
962,738;75,59
962,95;75,69
963,162;75,82
963,374;75,69
963,586;75,85
963,798;75,9
964,01;75,9
964,222;75,94
964,434;75,77
964,646;75,84
964,858;75,98
965,07;76,12
965,282;76,07
965,494;75,89
965,706;76,15
965,918;76,43
966,13;76,43
966,342;76,41
966,553;76,72
966,765;76,68
966,977;76,73
967,189;77,13
967,401;76,91
967,612;76,79
967,824;76,95
968,036;76,81
968,247;76,78
968,459;76,84
968,67;76,8
968,882;76,7
969,094;76,74
969,305;76,73
969,517;76,61
969,728;76,73
969,94;76,67
970,151;76,48
970,362;76,51
970,574;76,62
970,785;76,47
970,997;76,38
971,208;76,53
971,419;76,39
971,631;76,31
971,842;76,36
972,053;76,45
972,264;76,62
972,476;76,53
972,687;76,46
972,898;76,21
973,109;76,43
973,32;76,66
973,531;76,69
973,742;76,83
973,954;76,97
974,165;76,82
974,376;77,08
974,587;77,13
974,798;77,03
975,009;77,11
975,22;76,96
975,43;77,19
975,641;77,24
975,852;77,48
976,063;77,41
976,274;77,54
976,485;77,52
976,695;77,25
976,906;77,58
977,117;77,59
977,328;77,9
977,538;77,33
977,749;77,35
977,96;77,29
978,17;77,42
978,381;77,45
978,592;77,56
978,802;77,91
979,013;78,01
979,223;78,05
979,434;78,02
979,644;78,44
979,855;78,26
980,065;78,27
980,276;78,23
980,486;78,6
980,696;78,55
980,907;78,65
981,117;78,84
981,327;78,85
981,538;78,95
981,748;79,09
981,958;79,57
982,169;79,42
982,379;79,48
982,589;79,21
982,799;79,16
983,009;79,13
983,219;78,72
983,43;78,83
983,64;79,08
983,85;79,17
984,06;79,04
984,27;79,15
984,48;79,3
984,69;79,15
984,9;78,88
985,11;78,94
985,32;78,81
985,529;78,64
985,739;78,39
985,949;78,26
986,159;77,92
986,369;77,7
986,579;77,65
986,788;77,67
986,998;77,94
987,208;77,88
987,417;78,25
987,627;78,37
987,837;78,15
988,046;77,83
988,256;77,94
988,466;77,56
988,675;77,3
988,885;77,24
989,094;77,17
989,304;77,26
989,513;77,34
989,723;77,51
989,932;77,71
990,142;77,72
990,351;77,64
990,56;78,02
990,77;78,02
990,979;78,16
991,188;78,1
991,398;78,36
991,607;78,48
991,816;78,18
992,025;78,01
992,235;78,16
992,444;77,95
992,653;77,57
992,862;78,07
993,071;78,25
993,28;78,02
993,489;78,28
993,698;78,17
993,908;78,11
994,117;78,1
994,326;77,91
994,534;78,19
994,743;78,45
994,952;78,25
995,161;78,29
995,37;78,81
995,579;78,89
995,788;78,56
995,997;78,26
996,205;77,95
996,414;77,87
996,623;77,93
996,832;78,29
997,04;78,19
997,249;77,86
997,458;77,77
997,666;78,18
997,875;78,13
998,084;78,16
998,292;78,05
998,501;77,99
998,709;77,99
998,918;77,97
999,126;77,62
999,335;77,93
999,543;78,11
999,752;77,96
999,96;78,04
1000,169;78,23
1000,377;78,28
1000,585;78,75
1000,794;79,13
1001,002;79,06
1001,21;79,19
1001,418;79,77
1001,627;79,64
1001,835;80,34
1002,043;79,97
1002,251;79,99
1002,459;80,2
1002,668;80,02
1002,876;79,87
1003,084;79,88
1003,292;79,66
1003,5;80,04
1003,708;79,66
1003,916;79,6
1004,124;79,17
1004,332;79,29
1004,54;79,14
1004,748;79,55
1004,956;79,03
1005,163;78,61
1005,371;79
1005,579;78,95
1005,787;78,61
1005,995;78,95
1006,202;78,48
1006,41;78,45
1006,618;78,26
1006,826;78,16
1007,033;78,34
1007,241;78,46
1007,449;78,99
1007,656;79,05
1007,864;79,15
1008,071;79,17
1008,279;79,24
1008,486;79,42
1008,694;78,81
1008,901;78,68
1009,109;78,47
1009,316;79,7
1009,524;79,96
1009,731;79,39
1009,938;79,35
1010,146;79,33
1010,353;79,73
1010,56;79,38
1010,768;79,39
1010,975;79,81
1011,182;79,43
1011,389;79,85
1011,597;79,39
1011,804;79,3
1012,011;79,53
1012,218;79,39
1012,425;79,69
1012,632;79,85
1012,839;79,82
1013,046;79,75
1013,253;80,36
1013,46;80,29
1013,667;79,87
1013,874;80,14
1014,081;80,66
1014,288;80,47
1014,495;81,07
1014,702;80,84
1014,909;81,76
1015,116;81,95
1015,323;82,18
1015,529;82,78
1015,736;81,81
1015,943;82,82
1016,15;82,42
1016,356;82,38
1016,563;82,21
1016,77;81,92
1016,976;82,49
1017,183;82,66
1017,389;82,74
1017,596;81,82
1017,803;82
1018,009;81,56
1018,216;81,59
1018,422;81,52
1018,629;82,18
1018,835;81,86
1019,041;82,35
1019,248;82,32
1019,454;81,78
1019,661;82,19
1019,867;82,35
1020,073;83,07
1020,279;82,69
1020,486;82,42
1020,692;82,07
1020,898;82,39
1021,104;83,07
1021,311;81,89
1021,517;81,66
1021,723;82,49
1021,929;82,99
1022,135;83,68
1022,341;84,03
1022,547;84
1022,753;84,2
1022,959;84,37
1023,165;84,68
1023,371;84,2
1023,577;84,5
1023,783;85,3
1023,989;84,33
1024,195;83,85
1024,401;83,69
1024,607;84,77
1024,812;85,31
1025,018;85,49
1025,224;85,68
1025,43;85,49
1025,635;86,93
1025,841;87,65
1026,047;87,42
1026,252;87,21
1026,458;87,06
1026,664;86,28
1026,869;86,58
1027,075;86,42
1027,28;86,13
1027,486;85,4
1027,691;85,76
1027,897;84,9
1028,102;84,91
1028,308;84,55
