Data from GaranzaWhite_Reflection__1__41.txt Node;
631,979;38,93
632,22;39,02
632,462;39,12
632,703;39,2
632,944;39,29
633,185;39,36
633,426;39,46
633,667;39,56
633,908;39,65
634,149;39,74
634,39;39,81
634,631;39,88
634,872;39,96
635,113;40,06
635,354;40,14
635,595;40,21
635,836;40,3
636,077;40,36
636,318;40,46
636,559;40,53
636,8;40,62
637,04;40,71
637,281;40,8
637,522;40,88
637,763;40,97
638,003;41,06
638,244;41,16
638,485;41,25
638,726;41,32
638,966;41,4
639,207;41,49
639,448;41,6
639,688;41,71
639,929;41,8
640,169;41,89
640,41;41,98
640,65;42,07
640,891;42,16
641,131;42,26
641,372;42,34
641,612;42,43
641,853;42,5
642,093;42,59
642,334;42,67
642,574;42,75
642,814;42,83
643,055;42,9
643,295;42,98
643,535;43,06
643,776;43,13
644,016;43,22
644,256;43,29
644,496;43,37
644,737;43,44
644,977;43,52
645,217;43,59
645,457;43,67
645,697;43,76
645,938;43,84
646,178;43,92
646,418;44
646,658;44,07
646,898;44,15
647,138;44,23
647,378;44,32
647,618;44,39
647,858;44,48
648,098;44,55
648,338;44,64
648,578;44,71
648,818;44,81
649,057;44,89
649,297;44,99
649,537;45,07
649,777;45,14
650,017;45,23
650,257;45,31
650,496;45,38
650,736;45,44
650,976;45,5
661,028;48,12
661,267;48,29
661,506;48,42
661,744;48,56
661,983;48,66
662,222;48,77
662,461;48,87
662,7;48,96
662,939;49,04
663,177;49,11
663,416;49,2
663,655;49,28
663,894;49,36
664,132;49,43
664,371;49,51
664,61;49,59
664,848;49,67
665,087;49,73
665,326;49,81
665,564;49,88
665,803;49,93
666,041;49,99
666,28;50,06
666,518;50,15
666,757;50,22
666,995;50,3
667,234;50,37
667,472;50,44
667,711;50,52
667,949;50,6
668,187;50,68
668,426;50,76
668,664;50,84
668,902;50,91
669,141;50,99
669,379;51,05
669,617;51,16
669,856;51,24
670,094;51,32
670,332;51,38
670,57;51,47
670,808;51,55
671,046;51,65
671,285;51,72
671,523;51,77
671,761;51,85
671,999;51,9
672,237;51,97
672,475;52,05
672,713;52,11
672,951;52,17
673,189;52,24
673,427;52,31
673,665;52,36
673,903;52,43
674,141;52,5
674,379;52,58
674,617;52,63
674,854;52,7
675,092;52,78
675,33;52,86
675,568;52,93
675,806;53,02
676,043;53,08
676,281;53,17
676,519;53,25
676,756;53,32
676,994;53,41
677,232;53,49
677,469;53,56
677,707;53,64
677,945;53,74
678,182;53,8
678,42;53,87
678,657;53,94
678,895;54,01
679,132;54,09
679,37;54,14
679,607;54,22
679,845;54,28
680,082;54,36
680,32;54,44
680,557;54,51
680,794;54,56
681,032;54,64
681,269;54,7
681,507;54,79
681,744;54,86
681,981;54,91
682,218;54,97
682,456;55,03
682,693;55,1
682,93;55,16
683,167;55,24
683,404;55,31
683,642;55,38
683,879;55,45
684,116;55,52
684,353;55,61
684,59;55,66
684,827;55,71
685,064;55,77
685,301;55,83
685,538;55,9
685,775;55,95
686,012;56
686,249;56,07
686,486;56,11
686,723;56,18
686,96;56,25
687,197;56,32
687,433;56,38
687,67;56,41
687,907;56,48
688,144;56,54
688,381;56,6
688,617;56,67
688,854;56,73
689,091;56,78
689,327;56,84
689,564;56,9
689,801;56,98
690,037;57,05
690,274;57,11
690,511;57,17
690,747;57,26
690,984;57,34
691,22;57,38
691,457;57,46
691,693;57,52
691,93;57,58
692,166;57,65
692,403;57,72
692,639;57,78
692,876;57,85
693,112;57,91
693,348;57,97
693,585;58,04
693,821;58,13
694,057;58,21
694,294;58,3
694,53;58,36
694,766;58,4
695,002;58,45
695,239;58,51
695,475;58,58
695,711;58,64
695,947;58,68
696,183;58,77
696,419;58,81
696,656;58,89
696,892;58,97
697,128;59,02
697,364;59,08
697,6;59,16
697,836;59,22
698,072;59,28
698,308;59,36
698,544;59,43
698,78;59,48
699,016;59,54
699,251;59,58
699,487;59,66
699,723;59,73
699,959;59,82
700,195;59,89
700,431;59,94
700,666;60,01
700,902;60,1
701,138;60,15
701,374;60,21
701,609;60,26
701,845;60,32
702,081;60,39
702,316;60,45
702,552;60,51
702,788;60,58
703,023;60,64
703,259;60,69
703,494;60,72
703,73;60,78
703,965;60,83
704,201;60,89
704,436;60,95
704,672;61,02
704,907;61,07
705,143;61,14
705,378;61,2
705,613;61,24
705,849;61,28
706,084;61,34
706,319;61,38
706,555;61,45
706,79;61,48
707,025;61,55
707,26;61,62
707,496;61,66
707,731;61,71
707,966;61,77
708,201;61,84
708,436;61,91
708,671;61,97
708,907;62,02
709,142;62,07
709,377;62,14
709,612;62,18
709,847;62,21
710,082;62,26
710,317;62,3
710,552;62,36
710,787;62,43
711,022;62,49
711,257;62,56
711,492;62,59
711,726;62,67
711,961;62,71
712,196;62,76
712,431;62,84
712,666;62,89
712,901;62,92
713,135;62,94
713,37;62,98
713,605;63,02
713,839;63,09
714,074;63,13
714,309;63,17
714,543;63,22
714,778;63,3
715,013;63,36
715,247;63,4
715,482;63,46
715,716;63,5
715,951;63,56
716,185;63,62
716,42;63,68
716,654;63,74
716,889;63,8
717,123;63,85
717,358;63,88
717,592;63,93
717,827;64
718,061;64,07
718,295;64,11
718,53;64,18
718,764;64,23
718,998;64,28
719,232;64,33
719,467;64,36
719,701;64,4
719,935;64,45
720,169;64,5
720,403;64,52
720,638;64,6
720,872;64,64
721,106;64,69
721,34;64,72
721,574;64,77
721,808;64,81
722,042;64,85
722,276;64,88
722,51;64,92
722,744;64,97
722,978;65,03
723,212;65,09
723,446;65,12
723,68;65,18
723,914;65,23
724,147;65,27
724,381;65,32
724,615;65,35
724,849;65,4
725,083;65,46
725,316;65,53
725,55;65,56
725,784;65,6
726,018;65,64
726,251;65,7
726,485;65,75
726,719;65,78
726,952;65,83
727,186;65,88
727,419;65,94
727,653;65,99
727,887;66,01
728,12;66,05
728,354;66,09
728,587;66,13
728,821;66,17
729,054;66,21
729,287;66,26
729,521;66,32
729,754;66,35
729,988;66,38
730,221;66,41
730,454;66,46
730,688;66,48
730,921;66,5
731,154;66,51
731,387;66,57
731,621;66,62
731,854;66,64
732,087;66,7
732,32;66,71
732,553;66,73
732,787;66,77
733,02;66,82
733,253;66,88
733,486;66,9
733,719;66,95
733,952;66,99
734,185;67,02
734,418;67,06
734,651;67,09
734,884;67,11
735,117;67,16
735,35;67,2
735,583;67,25
735,816;67,3
736,049;67,36
736,281;67,37
736,514;67,42
736,747;67,46
736,98;67,47
737,213;67,53
737,445;67,56
737,678;67,58
737,911;67,61
738,144;67,62
738,376;67,66
738,609;67,68
738,842;67,72
739,074;67,75
739,307;67,77
739,539;67,79
739,772;67,82
740,004;67,85
740,237;67,88
740,469;67,89
740,702;67,91
740,934;67,92
741,167;67,97
741,399;67,97
741,632;68,03
741,864;68,07
742,096;68,09
742,329;68,13
742,561;68,2
742,793;68,24
743,026;68,29
743,258;68,31
743,49;68,37
743,723;68,42
743,955;68,46
744,187;68,51
744,419;68,55
744,651;68,6
744,883;68,65
745,115;68,7
745,348;68,72
745,58;68,78
745,812;68,82
746,044;68,86
746,276;68,92
746,508;68,92
746,74;68,98
746,972;69,03
747,204;69,07
747,436;69,08
747,667;69,12
747,899;69,14
748,131;69,19
748,363;69,19
748,595;69,2
748,827;69,24
749,058;69,24
749,29;69,28
749,522;69,32
749,754;69,32
749,985;69,35
750,217;69,39
750,449;69,43
750,68;69,45
750,912;69,48
751,144;69,52
751,375;69,54
751,607;69,57
751,838;69,6
752,07;69,61
752,301;69,65
752,533;69,68
752,764;69,73
752,996;69,76
753,227;69,78
753,459;69,81
753,69;69,84
753,921;69,9
754,153;69,92
754,384;69,98
754,615;70,04
754,847;70,07
755,078;70,1
755,309;70,1
755,54;70,1
755,772;70,1
756,003;70,13
756,234;70,16
756,465;70,18
756,696;70,2
756,927;70,24
757,159;70,26
757,39;70,29
757,621;70,32
757,852;70,33
758,083;70,38
758,314;70,42
758,545;70,45
758,776;70,46
759,007;70,5
759,238;70,49
759,469;70,51
759,699;70,54
759,93;70,57
760,161;70,63
760,392;70,68
760,623;70,73
760,854;70,75
761,084;70,81
761,315;70,84
761,546;70,89
761,776;70,9
762,007;70,95
762,238;70,96
762,468;70,98
762,699;71,03
762,93;71,07
763,16;71,09
763,391;71,12
763,621;71,15
763,852;71,17
764,083;71,2
764,313;71,22
764,543;71,22
764,774;71,27
765,004;71,27
765,235;71,3
765,465;71,34
765,696;71,37
765,926;71,39
766,156;71,4
766,387;71,44
766,617;71,48
766,847;71,52
767,077;71,57
767,308;71,61
767,538;71,63
767,768;71,64
767,998;71,69
768,228;71,71
768,459;71,77
768,689;71,79
768,919;71,85
769,149;71,88
769,379;71,92
769,609;71,93
769,839;71,98
770,069;72,04
770,299;72,06
770,529;72,09
770,759;72,13
770,989;72,17
771,219;72,18
771,449;72,2
771,678;72,24
771,908;72,26
772,138;72,28
772,368;72,33
772,598;72,37
772,827;72,37
773,057;72,43
773,287;72,48
773,517;72,54
773,746;72,58
773,976;72,64
774,206;72,69
774,435;72,74
774,665;72,78
774,894;72,8
775,124;72,84
775,354;72,88
775,583;72,9
775,813;72,91
776,042;72,95
776,272;73
776,501;72,99
776,73;73,01
776,96;73,04
777,189;73,05
777,419;73,07
777,648;73,11
777,877;73,09
778,107;73,09
778,336;73,13
778,565;73,13
778,794;73,12
779,024;73,13
779,253;73,12
779,482;73,1
779,711;73,13
779,94;73,11
780,17;73,07
780,399;73,09
780,628;73,13
780,857;73,16
781,086;73,15
781,315;73,16
781,544;73,19
781,773;73,21
782,002;73,25
782,231;73,26
782,46;73,27
782,689;73,29
782,918;73,28
783,147;73,26
783,375;73,29
783,604;73,3
783,833;73,33
784,062;73,36
784,291;73,4
784,519;73,41
784,748;73,47
784,977;73,54
785,206;73,57
785,434;73,59
785,663;73,61
785,892;73,67
786,12;73,72
786,349;73,75
786,577;73,78
786,806;73,8
787,034;73,83
787,263;73,85
787,492;73,91
787,72;73,92
787,948;73,97
788,177;73,96
788,405;73,99
788,634;74,04
788,862;74,05
789,09;74,07
789,319;74,09
789,547;74,13
789,775;74,13
790,004;74,14
790,232;74,15
790,46;74,14
790,688;74,18
790,917;74,19
791,145;74,21
791,373;74,22
791,601;74,21
791,829;74,19
792,057;74,24
792,286;74,24
792,514;74,28
792,742;74,29
792,97;74,31
793,198;74,31
793,426;74,27
793,654;74,3
793,882;74,3
794,109;74,29
794,337;74,29
794,565;74,31
794,793;74,33
795,021;74,34
795,249;74,42
795,477;74,39
795,704;74,42
795,932;74,42
796,16;74,46
796,388;74,5
796,615;74,54
796,843;74,58
797,071;74,6
797,298;74,63
797,526;74,66
797,754;74,7
797,981;74,73
798,209;74,76
798,436;74,77
798,664;74,84
798,891;74,89
799,119;74,93
799,346;74,95
799,574;74,95
799,801;74,97
800,029;74,94
800,256;74,96
800,483;74,97
800,711;74,98
800,938;74,99
801,165;75,01
801,393;75,03
801,62;74,99
801,847;74,99
802,074;74,96
802,302;74,98
802,529;75
802,756;75,03
802,983;75,1
803,21;75,13
803,437;75,09
803,665;75,11
803,892;75,08
804,119;75,12
804,346;75,14
804,573;75,17
804,8;75,18
805,027;75,18
805,254;75,21
805,481;75,2
805,708;75,23
805,934;75,22
806,161;75,25
806,388;75,28
806,615;75,32
806,842;75,33
807,069;75,33
807,295;75,33
807,522;75,34
807,749;75,3
807,976;75,29
808,202;75,31
808,429;75,31
808,656;75,31
808,882;75,3
809,109;75,32
809,335;75,31
809,562;75,34
809,789;75,37
810,015;75,4
810,242;75,46
810,468;75,44
810,695;75,45
810,921;75,42
811,147;75,45
811,374;75,49
811,6;75,55
811,827;75,56
812,053;75,58
812,279;75,57
812,506;75,6
812,732;75,63
812,958;75,66
813,185;75,69
813,411;75,73
813,637;75,71
813,863;75,72
814,089;75,77
814,315;75,8
814,542;75,81
814,768;75,8
814,994;75,81
815,22;75,81
815,446;75,87
815,672;75,89
815,898;75,91
816,124;75,9
816,35;75,88
816,576;75,89
816,802;75,95
817,028;76
817,254;76,03
817,48;76,04
817,705;76,06
817,931;76,08
818,157;76,1
818,383;76,15
818,609;76,18
818,834;76,16
819,06;76,17
819,286;76,15
819,512;76,16
819,737;76,14
819,963;76,16
820,189;76,17
820,414;76,21
820,64;76,18
820,865;76,2
821,091;76,24
821,316;76,24
821,542;76,21
821,767;76,18
821,993;76,2
822,218;76,17
822,444;76,2
822,669;76,23
822,895;76,25
823,12;76,26
823,345;76,26
823,571;76,26
823,796;76,3
824,021;76,38
824,247;76,38
824,472;76,39
824,697;76,43
824,922;76,43
825,147;76,4
825,373;76,44
825,598;76,43
825,823;76,39
826,048;76,42
826,273;76,41
826,498;76,45
826,723;76,42
826,948;76,46
827,173;76,42
827,398;76,37
827,623;76,33
827,848;76,33
828,073;76,36
828,298;76,41
828,523;76,35
828,748;76,29
828,973;76,35
829,197;76,38
829,422;76,36
829,647;76,37
829,872;76,45
830,097;76,44
830,321;76,47
830,546;76,52
830,771;76,54
830,995;76,57
831,22;76,57
831,445;76,59
831,669;76,59
831,894;76,6
832,118;76,64
832,343;76,67
832,567;76,69
832,792;76,69
833,016;76,68
833,241;76,72
833,465;76,75
833,69;76,73
833,914;76,69
834,139;76,73
834,363;76,67
834,587;76,63
834,812;76,67
835,036;76,64
835,26;76,62
835,485;76,57
835,709;76,57
835,933;76,57
836,157;76,6
836,381;76,6
836,606;76,63
836,83;76,63
837,054;76,63
837,278;76,66
837,502;76,65
837,726;76,65
837,95;76,6
838,174;76,58
838,398;76,55
838,622;76,58
838,846;76,58
839,07;76,61
839,294;76,63
839,518;76,6
839,742;76,62
839,966;76,65
840,189;76,7
840,413;76,68
840,637;76,69
840,861;76,66
841,085;76,65
841,308;76,66
841,532;76,64
841,756;76,67
841,979;76,62
842,203;76,63
842,427;76,6
842,65;76,64
842,874;76,71
843,098;76,75
843,321;76,74
843,545;76,81
843,768;76,82
843,992;76,79
844,215;76,76
844,439;76,81
844,662;76,81
844,886;76,83
845,109;76,86
845,332;76,85
845,556;76,84
845,779;76,89
846,002;76,86
846,226;76,84
846,449;76,83
846,672;76,9
846,895;76,92
847,119;76,92
847,342;76,89
847,565;76,92
847,788;76,91
848,011;76,93
848,234;76,94
848,457;76,94
848,681;76,98
848,904;77,05
849,127;77,02
849,35;77,03
849,573;77,05
849,796;77,06
850,019;77,06
850,241;77,08
850,464;77,11
850,687;77,1
850,91;77,15
851,133;77,13
851,356;77,12
851,579;77,14
851,801;77,14
852,024;77,16
852,247;77,09
852,47;77,07
852,692;77,04
852,915;77,01
853,138;76,98
853,36;76,99
853,583;76,94
853,806;76,94
854,028;76,9
854,251;76,85
854,473;76,87
854,696;76,87
854,918;76,91
855,141;76,89
855,363;76,97
855,586;76,96
855,808;76,99
856,031;76,98
856,253;76,96
856,475;77,01
856,698;76,99
856,92;76,96
857,142;77
857,365;77,02
857,587;76,97
857,809;77,04
858,031;77,03
858,253;77,03
858,476;77
858,698;77,06
858,92;77,09
859,142;77,07
859,364;77,06
859,586;77,07
859,808;77,05
860,03;76,99
860,252;77,02
860,474;77,04
860,696;77,05
860,918;77
861,14;76,97
861,362;77,04
861,584;77,09
861,806;77,1
862,028;77,1
862,25;77,19
862,471;77,2
862,693;77,21
862,915;77,19
863,137;77,24
863,358;77,21
863,58;77,21
863,802;77,22
864,024;77,19
864,245;77,12
864,467;77,11
864,688;77,17
864,91;77,16
865,132;77,12
865,353;77,08
865,575;77,18
865,796;77,22
866,018;77,14
866,239;77,16
866,461;77,17
866,682;77,12
866,903;77,07
867,125;77,02
867,346;77,02
867,567;77,03
867,789;77
868,01;77,01
868,231;77
868,453;76,96
868,674;76,99
868,895;77,02
869,116;77,04
869,337;76,98
869,559;76,97
869,78;76,96
870,001;76,97
870,222;76,92
870,443;76,91
870,664;76,97
870,885;76,94
871,106;76,95
871,327;76,99
871,548;76,96
871,769;76,97
871,99;76,96
872,211;76,99
872,432;76,99
872,653;76,95
872,874;77,01
873,094;77,09
873,315;77,13
873,536;77,09
873,757;77,03
873,978;77,06
874,198;77,04
874,419;77,04
874,64;77,01
874,86;76,97
875,081;77
875,302;76,99
875,522;76,99
875,743;77,01
875,963;77,02
876,184;76,97
876,404;76,92
876,625;76,86
876,845;76,92
877,066;76,93
877,286;77,02
877,507;76,97
877,727;76,93
877,947;76,88
878,168;76,96
878,388;77,02
878,609;76,97
878,829;76,95
879,049;76,95
879,269;76,98
879,49;76,91
879,71;76,84
879,93;76,82
880,15;76,8
880,37;76,75
880,59;76,74
880,811;76,79
881,031;76,84
881,251;76,93
881,471;76,85
881,691;76,86
881,911;76,81
882,131;76,8
882,351;76,75
882,571;76,74
882,791;76,66
883,011;76,61
883,23;76,66
883,45;76,68
883,67;76,65
883,89;76,66
884,11;76,75
884,33;76,75
884,549;76,78
884,769;76,86
884,989;76,87
885,209;76,78
885,428;76,81
885,648;76,77
885,868;76,77
886,087;76,86
886,307;76,84
886,526;76,79
886,746;76,82
886,965;76,86
887,185;76,9
887,404;76,93
887,624;76,98
887,843;76,96
888,063;77,04
888,282;77,12
888,502;77,1
888,721;77,1
888,94;77,16
889,16;77,18
889,379;77,05
889,598;77,06
889,818;77,16
890,037;77,14
890,256;77,18
890,475;77,11
890,694;77,06
890,914;77,11
891,133;77,2
891,352;77,19
891,571;77,22
891,79;77,22
892,009;77,24
892,228;77,2
892,447;77,22
892,666;77,14
892,885;77,08
893,104;77,15
893,323;77,22
893,542;77,12
893,761;77,08
893,98;77,15
894,199;77,15
894,417;77,14
894,636;77,17
894,855;77,14
895,074;77,18
895,293;77,16
895,511;77,16
895,73;77,12
895,949;77,08
896,167;77,05
896,386;77
896,605;77,04
896,823;77,14
897,042;77,13
897,26;77,12
897,479;77,2
897,697;77,12
897,916;77,07
898,134;77,12
898,353;77,14
898,571;77,18
898,79;77,17
899,008;77,19
899,227;77,13
899,445;77,14
899,663;77,14
899,882;77,15
900,1;77,08
900,318;77,03
900,536;77,09
900,755;77,15
900,973;77,16
901,191;77,08
901,409;77,11
901,627;77,11
901,846;77,15
902,064;77,12
902,282;77,1
902,5;77,07
902,718;77,11
902,936;77,11
903,154;77,04
903,372;77,12
903,59;77,12
903,808;77,13
904,026;77,19
904,244;77,19
904,462;77,26
904,679;77,37
904,897;77,43
905,115;77,42
905,333;77,35
905,551;77,41
905,768;77,44
905,986;77,32
906,204;77,27
906,422;77,32
906,639;77,28
906,857;77,32
907,074;77,31
907,292;77,23
907,51;77,28
907,727;77,29
907,945;77,23
908,162;77,27
908,38;77,24
908,597;77,23
908,815;77,31
909,032;77,31
909,25;77,2
909,467;77,22
909,684;77,27
909,902;77,27
910,119;77,3
910,337;77,28
910,554;77,29
910,771;77,33
910,988;77,33
911,206;77,36
911,423;77,38
911,64;77,41
911,857;77,53
912,074;77,48
912,291;77,41
912,509;77,42
912,726;77,36
912,943;77,44
913,16;77,3
913,377;77,27
913,594;77,18
913,811;77,19
914,028;77,2
914,245;77,15
914,462;77,15
914,679;77,13
914,896;77,24
915,112;77,34
915,329;77,32
915,546;77,27
915,763;77,27
915,98;77,22
916,196;77,17
916,413;77,11
916,63;77,12
916,847;77,14
917,063;77,11
917,28;77,08
917,497;77,17
917,713;77,25
917,93;77,19
918,146;77,15
918,363;77,17
918,579;77,09
918,796;77,13
919,012;77,1
919,229;77,03
919,445;76,91
919,662;76,81
919,878;76,85
920,095;76,82
920,311;76,81
920,527;76,88
920,744;76,98
920,96;76,98
921,176;77,01
921,392;77,04
921,609;77,09
921,825;77,12
922,041;77,08
922,257;77,15
922,473;77,21
922,69;77,29
922,906;77,25
923,122;77,3
923,338;77,26
923,554;77,26
923,77;77,27
923,986;77,34
924,202;77,4
924,418;77,41
924,634;77,5
924,85;77,49
925,066;77,48
925,282;77,36
925,497;77,4
925,713;77,45
925,929;77,5
926,145;77,52
926,361;77,49
926,576;77,54
926,792;77,52
927,008;77,51
927,224;77,5
927,439;77,56
927,655;77,49
927,871;77,52
928,086;77,54
928,302;77,63
928,517;77,65
928,733;77,63
928,948;77,63
929,164;77,6
929,379;77,64
929,595;77,67
929,81;77,79
930,026;77,78
930,241;77,77
930,456;77,74
930,672;77,72
930,887;77,72
931,102;77,64
931,318;77,57
931,533;77,49
931,748;77,46
931,964;77,45
932,179;77,44
932,394;77,48
932,609;77,47
932,824;77,32
933,039;77,22
933,255;77,26
933,47;77,28
933,685;77,2
933,9;77,13
934,115;77,13
934,33;77,04
934,545;76,99
934,76;76,91
934,975;76,88
935,19;76,87
935,404;76,92
935,619;76,88
935,834;77,01
936,049;77,1
936,264;77,11
936,479;77,11
936,693;77,21
936,908;77,23
937,123;77,48
937,338;77,6
937,552;77,69
937,767;77,64
937,982;77,59
938,196;77,79
938,411;78,02
938,625;77,92
938,84;77,94
939,055;77,93
939,269;78,11
939,484;78,23
939,698;78,37
939,912;78,41
940,127;78,66
940,341;78,65
940,556;78,76
940,77;78,8
940,984;78,81
941,199;78,8
941,413;78,85
941,627;78,59
941,842;78,62
942,056;78,89
942,27;79
942,484;78,93
942,699;79,14
942,913;78,94
943,127;78,99
943,341;79,16
943,555;79,56
943,769;79,46
943,983;79,56
944,197;79,19
944,411;79,22
944,625;79,15
944,839;78,99
945,053;78,88
945,267;78,93
945,481;79,12
945,695;79,47
945,909;79,21
946,123;79,22
946,336;79,18
946,55;78,98
946,764;79,2
946,978;79,26
947,192;79,12
947,405;79,31
947,619;79,67
947,833;79,77
948,046;79,74
948,26;79,64
948,474;79,2
948,687;79,28
948,901;79,35
949,114;79,32
949,328;79,41
949,541;79,7
949,755;79,77
949,968;79,48
950,182;79,43
950,395;79,6
950,609;79,52
950,822;79,78
951,035;79,61
951,249;79,55
951,462;79,6
951,675;79,37
951,889;79,08
952,102;78,96
952,315;78,91
952,528;78,88
952,741;79,08
952,955;79,47
953,168;79,59
953,381;79,82
953,594;79,66
953,807;79,59
954,02;79,45
954,233;79,43
954,446;79,75
954,659;79,62
954,872;79,54
955,085;79,5
955,298;79,27
955,511;79,51
955,724;79,37
955,937;79,43
956,15;79,57
956,362;79,59
956,575;79,56
956,788;79,54
957,001;79,46
957,214;79,51
957,426;79,7
957,639;79,75
957,852;79,68
958,064;79,76
958,277;79,82
958,49;79,9
958,702;79,93
958,915;79,69
959,127;79,73
959,34;79,61
959,552;79,82
959,765;79,94
959,977;80,16
960,19;80,18
960,402;80,08
960,615;80,04
960,827;79,94
961,039;80,07
961,252;80
961,464;79,56
961,676;79,35
961,889;79,14
962,101;78,94
962,313;78,65
962,525;78,65
962,738;78,48
962,95;78,59
963,162;78,82
963,374;78,8
963,586;78,79
963,798;78,97
964,01;78,82
964,222;78,86
964,434;78,43
964,646;78,41
964,858;78,4
965,07;78,42
965,282;78,46
965,494;78,27
965,706;78,58
965,918;78,85
966,13;79,08
966,342;79,2
966,553;79,22
966,765;79,21
966,977;79,15
967,189;79,54
967,401;79,48
967,612;79,21
967,824;79,36
968,036;79,52
968,247;79,47
968,459;79,5
968,67;79,26
968,882;79,24
969,094;79,29
969,305;79,34
969,517;79,49
969,728;79,78
969,94;79,79
970,151;79,75
970,362;79,84
970,574;79,76
970,785;79,84
970,997;79,85
971,208;80,12
971,419;80,06
971,631;79,88
971,842;79,78
972,053;79,85
972,264;79,89
972,476;79,63
972,687;79,6
972,898;79,52
973,109;79,88
973,32;80,05
973,531;80,06
973,742;80,16
973,954;80,12
974,165;80,1
974,376;80,06
974,587;79,83
974,798;79,9
975,009;80,2
975,22;79,92
975,43;80,27
975,641;80,25
975,852;80,51
976,063;80,53
976,274;80,6
976,485;80,35
976,695;80,41
976,906;80,38
977,117;80,46
977,328;80,65
977,538;80,27
977,749;80,4
977,96;80,43
978,17;80,55
978,381;80,58
978,592;80,76
978,802;80,97
979,013;81,04
979,223;80,95
979,434;80,77
979,644;80,93
979,855;80,86
980,065;80,84
980,276;80,79
980,486;80,99
980,696;80,92
980,907;81,3
981,117;81,19
981,327;81,56
981,538;81,53
981,748;81,56
981,958;81,75
982,169;81,66
982,379;81,97
982,589;81,85
982,799;81,88
983,009;81,57
983,219;81,68
983,43;81,71
983,64;82,11
983,85;82,17
984,06;82,35
984,27;82,33
984,48;82,39
984,69;82,63
984,9;82,42
985,11;82,34
985,32;82,26
985,529;82,18
985,739;82,03
985,949;82
986,159;81,75
986,369;81,64
986,579;81,52
986,788;81,26
986,998;81,39
987,208;80,96
987,417;81,04
987,627;80,94
987,837;80,9
988,046;80,62
988,256;80,72
988,466;80,03
988,675;79,88
988,885;79,9
989,094;79,52
989,304;79,45
989,513;79,82
989,723;80,1
989,932;80,39
990,142;80,53
990,351;80,6
990,56;80,96
990,77;80,76
990,979;80,92
991,188;80,81
991,398;80,81
991,607;81,14
991,816;81,18
992,025;80,88
992,235;81,07
992,444;81,09
992,653;80,84
992,862;81,57
993,071;81,41
993,28;81,02
993,489;81,51
993,698;81,85
993,908;81,72
994,117;81,38
994,326;81,41
994,534;81,4
994,743;81,31
994,952;81,39
995,161;81,81
995,37;82
995,579;82,31
995,788;82,38
995,997;82,43
996,205;82,15
996,414;82,41
996,623;82,23
996,832;82,52
997,04;82,19
997,249;81,94
997,458;82,16
997,666;82,89
997,875;82,28
998,084;82,36
998,292;82,39
998,501;82,38
998,709;81,97
998,918;81,82
999,126;82,03
999,335;82,02
999,543;82,09
999,752;82,06
999,96;81,86
1000,169;81,84
1000,377;81,58
1000,585;82,11
1000,794;82,41
1001,002;82,53
1001,21;82,57
1001,418;83,06
1001,627;82,89
1001,835;83,39
1002,043;83,26
1002,251;84,19
1002,459;84,1
1002,668;83,83
1002,876;84,01
1003,084;84,27
1003,292;83,94
1003,5;83,89
1003,708;84,02
1003,916;83,92
1004,124;83,86
1004,332;84,26
1004,54;84,46
1004,748;84,41
1004,956;83,69
1005,163;83,1
1005,371;83,08
1005,579;82,49
1005,787;82,1
1005,995;82,78
1006,202;82,47
1006,41;82,19
1006,618;81,25
1006,826;81,16
1007,033;81,22
1007,241;81,69
1007,449;81,65
1007,656;81,9
1007,864;82,44
1008,071;82,15
1008,279;82,1
1008,486;82,47
1008,694;81,69
1008,901;81,51
1009,109;82,12
1009,316;82,99
1009,524;83,55
1009,731;83,55
1009,938;83,21
1010,146;84,09
1010,353;83,82
1010,56;83,51
1010,768;83,05
1010,975;83,72
1011,182;84,14
1011,389;84,48
1011,597;83,5
1011,804;83,84
1012,011;83,9
1012,218;83,24
1012,425;83,12
1012,632;83,79
1012,839;83,03
1013,046;83,32
1013,253;83,36
1013,46;83,2
1013,667;82,83
1013,874;82,24
1014,081;82,64
1014,288;83,39
1014,495;82,76
1014,702;82,66
1014,909;82,8
1015,116;82,89
1015,323;83,39
1015,529;83,03
1015,736;82,36
1015,943;82,55
1016,15;82,57
1016,356;82,52
1016,563;82,62
1016,77;82,76
1016,976;82,63
1017,183;83,3
1017,389;83,36
1017,596;83,04
1017,803;83,38
1018,009;83,6
1018,216;83,91
1018,422;83,85
1018,629;83,8
1018,835;84,01
1019,041;83,74
1019,248;84,2
1019,454;85,06
1019,661;84,82
1019,867;84,8
1020,073;84,93
1020,279;85,54
1020,486;85,26
1020,692;85,34
1020,898;85,12
1021,104;85,28
1021,311;85,03
1021,517;84,6
1021,723;85,53
1021,929;86,02
1022,135;86,37
1022,341;86,38
1022,547;86,82
1022,753;86,74
1022,959;87,15
1023,165;86,34
1023,371;86
1023,577;85,89
1023,783;84,89
1023,989;84,14
1024,195;84,03
1024,401;84,79
1024,607;85,14
1024,812;85,62
1025,018;84,47
1025,224;85,07
1025,43;84,59
1025,635;85,64
1025,841;86,64
1026,047;86,38
1026,252;85,68
1026,458;85,6
1026,664;85,72
1026,869;85,79
1027,075;85,67
1027,28;85,96
1027,486;86,52
1027,691;87,69
1027,897;87,47
1028,102;88,35
1028,308;88,22
1028,513;88,96
1028,719;88,93
