Data from GaranzaWhite_Reflection__0__40.txt Node;
630,773;8,48
631,014;8,55
631,256;8,58
631,497;8,63
631,738;8,67
631,979;8,73
632,22;8,76
632,462;8,82
632,703;8,86
632,944;8,91
633,185;8,94
633,426;8,99
633,667;9,05
633,908;9,1
634,149;9,15
634,39;9,2
634,631;9,23
634,872;9,29
635,113;9,33
635,354;9,38
635,595;9,42
635,836;9,49
636,077;9,53
636,318;9,6
636,559;9,64
636,8;9,71
637,04;9,75
637,281;9,81
637,522;9,86
637,763;9,94
638,003;9,98
638,244;10,05
638,485;10,09
638,726;10,14
638,966;10,19
639,207;10,25
639,448;10,3
639,688;10,37
639,929;10,42
640,169;10,49
640,41;10,53
640,65;10,59
640,891;10,64
641,131;10,7
641,372;10,74
641,612;10,81
641,853;10,85
642,093;10,91
642,334;10,96
642,574;11,02
642,814;11,06
643,055;11,13
643,295;11,18
643,535;11,24
643,776;11,29
644,016;11,36
644,256;11,41
644,496;11,47
644,737;11,52
644,977;11,59
645,217;11,65
645,457;11,73
645,697;11,79
645,938;11,86
646,178;11,93
646,418;12,01
646,658;12,07
646,898;12,14
647,138;12,21
647,378;12,28
647,618;12,34
647,858;12,42
648,098;12,48
648,338;12,55
648,578;12,6
648,818;12,67
649,057;12,73
649,297;12,82
649,537;12,87
649,777;12,95
650,017;13
650,257;13,07
650,496;13,11
650,736;13,17
650,976;13,21
661,028;15,81
661,267;15,87
661,506;15,93
661,744;15,98
661,983;16,04
662,222;16,12
662,461;16,17
662,7;16,25
662,939;16,32
663,177;16,39
663,416;16,44
663,655;16,51
663,894;16,57
664,132;16,63
664,371;16,69
664,61;16,76
664,848;16,81
665,087;16,88
665,326;16,95
665,564;17,02
665,803;17,08
666,041;17,14
666,28;17,19
666,518;17,25
666,757;17,32
666,995;17,39
667,234;17,45
667,472;17,52
667,711;17,59
667,949;17,64
668,187;17,72
668,426;17,8
668,664;17,87
668,902;17,94
669,141;18,01
669,379;18,08
669,617;18,15
669,856;18,23
670,094;18,3
670,332;18,37
670,57;18,44
670,808;18,49
671,046;18,58
671,285;18,65
671,523;18,71
671,761;18,77
671,999;18,84
672,237;18,91
672,475;18,98
672,713;19,03
672,951;19,1
673,189;19,15
673,427;19,2
673,665;19,25
673,903;19,33
674,141;19,39
674,379;19,46
674,617;19,53
674,854;19,59
675,092;19,66
675,33;19,73
675,568;19,8
675,806;19,89
676,043;19,96
676,281;20,04
676,519;20,1
676,756;20,17
676,994;20,24
677,232;20,3
677,469;20,36
677,707;20,43
677,945;20,52
678,182;20,59
678,42;20,67
678,657;20,75
678,895;20,81
679,132;20,89
679,37;20,96
679,607;21,02
679,845;21,07
680,082;21,14
680,32;21,21
680,557;21,27
680,794;21,34
681,032;21,4
681,269;21,46
681,507;21,54
681,744;21,62
681,981;21,69
682,218;21,76
682,456;21,83
682,693;21,9
682,93;21,97
683,167;22,04
683,404;22,1
683,642;22,16
683,879;22,23
684,116;22,29
684,353;22,36
684,59;22,43
684,827;22,51
685,064;22,58
685,301;22,64
685,538;22,7
685,775;22,76
686,012;22,81
686,249;22,88
686,486;22,94
686,723;23
686,96;23,07
687,197;23,14
687,433;23,2
687,67;23,25
687,907;23,3
688,144;23,37
688,381;23,44
688,617;23,52
688,854;23,59
689,091;23,65
689,327;23,71
689,564;23,79
689,801;23,84
690,037;23,91
690,274;23,98
690,511;24,06
690,747;24,13
690,984;24,2
691,22;24,25
691,457;24,33
691,693;24,38
691,93;24,46
692,166;24,51
692,403;24,58
692,639;24,65
692,876;24,72
693,112;24,78
693,348;24,83
693,585;24,9
693,821;24,96
694,057;25,01
694,294;25,09
694,53;25,16
694,766;25,24
695,002;25,3
695,239;25,37
695,475;25,43
695,711;25,49
695,947;25,55
696,183;25,64
696,419;25,69
696,656;25,78
696,892;25,83
697,128;25,92
697,364;25,97
697,6;26,04
697,836;26,08
698,072;26,14
698,308;26,22
698,544;26,28
698,78;26,33
699,016;26,39
699,251;26,44
699,487;26,51
699,723;26,58
699,959;26,65
700,195;26,72
700,431;26,78
700,666;26,83
700,902;26,91
701,138;26,97
701,374;27,04
701,609;27,09
701,845;27,15
702,081;27,2
702,316;27,27
702,552;27,33
702,788;27,41
703,023;27,48
703,259;27,55
703,494;27,6
703,73;27,68
703,965;27,75
704,201;27,82
704,436;27,86
704,672;27,94
704,907;27,99
705,143;28,07
705,378;28,12
705,613;28,19
705,849;28,24
706,084;28,3
706,319;28,36
706,555;28,43
706,79;28,47
707,025;28,55
707,26;28,61
707,496;28,66
707,731;28,71
707,966;28,77
708,201;28,83
708,436;28,89
708,671;28,96
708,907;29,02
709,142;29,07
709,377;29,14
709,612;29,2
709,847;29,25
710,082;29,29
710,317;29,36
710,552;29,44
710,787;29,51
711,022;29,57
711,257;29,64
711,492;29,7
711,726;29,77
711,961;29,81
712,196;29,88
712,431;29,96
712,666;30,03
712,901;30,08
713,135;30,13
713,37;30,21
713,605;30,27
713,839;30,32
714,074;30,38
714,309;30,44
714,543;30,49
714,778;30,55
715,013;30,63
715,247;30,69
715,482;30,76
715,716;30,81
715,951;30,88
716,185;30,92
716,42;31
716,654;31,05
716,889;31,13
717,123;31,17
717,358;31,24
717,592;31,3
717,827;31,37
718,061;31,46
718,295;31,51
718,53;31,56
718,764;31,63
718,998;31,7
719,232;31,76
719,467;31,82
719,701;31,88
719,935;31,91
720,169;31,95
720,403;31,99
720,638;32,06
720,872;32,11
721,106;32,19
721,34;32,23
721,574;32,29
721,808;32,34
722,042;32,4
722,276;32,44
722,51;32,5
722,744;32,56
722,978;32,62
723,212;32,67
723,446;32,73
723,68;32,78
723,914;32,84
724,147;32,9
724,381;32,95
724,615;33,01
724,849;33,08
725,083;33,16
725,316;33,25
725,55;33,3
725,784;33,37
726,018;33,44
726,251;33,52
726,485;33,6
726,719;33,66
726,952;33,73
727,186;33,82
727,419;33,89
727,653;33,97
727,887;34,02
728,12;34,11
728,354;34,19
728,587;34,27
728,821;34,35
729,054;34,43
729,287;34,51
729,521;34,59
729,754;34,67
729,988;34,73
730,221;34,79
730,454;34,86
730,688;34,91
730,921;34,96
731,154;35,01
731,387;35,07
731,621;35,16
731,854;35,21
732,087;35,27
732,32;35,33
732,553;35,39
732,787;35,46
733,02;35,5
733,253;35,58
733,486;35,63
733,719;35,68
733,952;35,74
734,185;35,79
734,418;35,85
734,651;35,9
734,884;35,94
735,117;36
735,35;36,04
735,583;36,09
735,816;36,14
736,049;36,22
736,281;36,27
736,514;36,34
736,747;36,41
736,98;36,45
737,213;36,5
737,445;36,55
737,678;36,61
737,911;36,64
738,144;36,67
738,376;36,72
738,609;36,77
738,842;36,81
739,074;36,85
739,307;36,89
739,539;36,94
739,772;37
740,004;37,05
740,237;37,1
740,469;37,16
740,702;37,22
740,934;37,24
741,167;37,29
741,399;37,31
741,632;37,37
741,864;37,43
742,096;37,49
742,329;37,53
742,561;37,6
742,793;37,66
743,026;37,73
743,258;37,78
743,49;37,86
743,723;37,91
743,955;37,98
744,187;38,03
744,419;38,09
744,651;38,12
744,883;38,18
745,115;38,24
745,348;38,28
745,58;38,34
745,812;38,4
746,044;38,45
746,276;38,51
746,508;38,55
746,74;38,61
746,972;38,66
747,204;38,73
747,436;38,75
747,667;38,81
747,899;38,88
748,131;38,93
748,363;38,98
748,595;39,04
748,827;39,1
749,058;39,16
749,29;39,22
749,522;39,29
749,754;39,33
749,985;39,4
750,217;39,48
750,449;39,53
750,68;39,57
750,912;39,65
751,144;39,72
751,375;39,77
751,607;39,83
751,838;39,9
752,07;39,96
752,301;40,04
752,533;40,08
752,764;40,13
752,996;40,17
753,227;40,24
753,459;40,29
753,69;40,35
753,921;40,42
754,153;40,48
754,384;40,55
754,615;40,63
754,847;40,69
755,078;40,77
755,309;40,82
755,54;40,86
755,772;40,9
756,003;40,96
756,234;41,03
756,465;41,1
756,696;41,13
756,927;41,19
757,159;41,25
757,39;41,33
757,621;41,39
757,852;41,45
758,083;41,51
758,314;41,58
758,545;41,64
758,776;41,7
759,007;41,75
759,238;41,79
759,469;41,83
759,699;41,87
759,93;41,9
760,161;41,96
760,392;42,03
760,623;42,1
760,854;42,14
761,084;42,18
761,315;42,21
761,546;42,28
761,776;42,31
762,007;42,37
762,238;42,4
762,468;42,46
762,699;42,51
762,93;42,56
763,16;42,6
763,391;42,64
763,621;42,69
763,852;42,75
764,083;42,79
764,313;42,84
764,543;42,86
764,774;42,93
765,004;42,97
765,235;43,02
765,465;43,07
765,696;43,12
765,926;43,17
766,156;43,23
766,387;43,29
766,617;43,35
766,847;43,38
767,077;43,44
767,308;43,49
767,538;43,55
767,768;43,61
767,998;43,66
768,228;43,72
768,459;43,78
768,689;43,82
768,919;43,91
769,149;43,96
769,379;44,01
769,609;44,05
769,839;44,12
770,069;44,18
770,299;44,23
770,529;44,27
770,759;44,33
770,989;44,38
771,219;44,41
771,449;44,46
771,678;44,53
771,908;44,58
772,138;44,64
772,368;44,66
772,598;44,69
772,827;44,73
773,057;44,77
773,287;44,81
773,517;44,85
773,746;44,87
773,976;44,92
774,206;44,99
774,435;45,04
774,665;45,07
774,894;45,11
775,124;45,16
775,354;45,2
775,583;45,26
775,813;45,32
776,042;45,34
776,272;45,4
776,501;45,45
776,73;45,49
776,96;45,53
777,189;45,59
777,419;45,63
777,648;45,67
777,877;45,72
778,107;45,78
778,336;45,85
778,565;45,92
778,794;45,95
779,024;45,99
779,253;46,02
779,482;46,1
779,711;46,16
779,94;46,19
780,17;46,22
780,399;46,26
780,628;46,31
780,857;46,38
781,086;46,42
781,315;46,43
781,544;46,49
781,773;46,56
782,002;46,62
782,231;46,69
782,46;46,74
782,689;46,78
782,918;46,81
783,147;46,83
783,375;46,85
783,604;46,91
783,833;46,95
784,062;46,99
784,291;47,01
784,519;47,02
784,748;47,1
784,977;47,16
785,206;47,2
785,434;47,24
785,663;47,27
785,892;47,31
786,12;47,37
786,349;47,41
786,577;47,45
786,806;47,5
787,034;47,51
787,263;47,55
787,492;47,58
787,72;47,64
787,948;47,69
788,177;47,72
788,405;47,75
788,634;47,78
788,862;47,84
789,09;47,9
789,319;47,98
789,547;47,99
789,775;48,03
790,004;48,06
790,232;48,08
790,46;48,1
790,688;48,15
790,917;48,18
791,145;48,21
791,373;48,22
791,601;48,26
791,829;48,29
792,057;48,34
792,286;48,37
792,514;48,42
792,742;48,45
792,97;48,54
793,198;48,59
793,426;48,65
793,654;48,69
793,882;48,71
794,109;48,75
794,337;48,8
794,565;48,84
794,793;48,87
795,021;48,91
795,249;48,96
795,477;48,99
795,704;49,04
795,932;49,09
796,16;49,18
796,388;49,22
796,615;49,26
796,843;49,31
797,071;49,35
797,298;49,4
797,526;49,42
797,754;49,43
797,981;49,47
798,209;49,5
798,436;49,55
798,664;49,61
798,891;49,62
799,119;49,64
799,346;49,67
799,574;49,71
799,801;49,74
800,029;49,79
800,256;49,83
800,483;49,86
800,711;49,88
800,938;49,88
801,165;49,92
801,393;49,96
801,62;50
801,847;50,03
802,074;50,02
802,302;50,06
802,529;50,1
802,756;50,16
802,983;50,21
803,21;50,22
803,437;50,25
803,665;50,3
803,892;50,32
804,119;50,37
804,346;50,41
804,573;50,47
804,8;50,5
805,027;50,51
805,254;50,56
805,481;50,6
805,708;50,67
805,934;50,66
806,161;50,71
806,388;50,73
806,615;50,78
806,842;50,84
807,069;50,93
807,295;50,98
807,522;51
807,749;51
807,976;51,05
808,202;51,08
808,429;51,11
808,656;51,15
808,882;51,18
809,109;51,23
809,335;51,24
809,562;51,25
809,789;51,34
810,015;51,34
810,242;51,37
810,468;51,35
810,695;51,4
810,921;51,42
811,147;51,47
811,374;51,52
811,6;51,56
811,827;51,55
812,053;51,58
812,279;51,6
812,506;51,65
812,732;51,67
812,958;51,71
813,185;51,76
813,411;51,76
813,637;51,81
813,863;51,82
814,089;51,88
814,315;51,93
814,542;51,96
814,768;52,02
814,994;52,08
815,22;52,13
815,446;52,22
815,672;52,25
815,898;52,27
816,124;52,26
816,35;52,27
816,576;52,33
816,802;52,38
817,028;52,4
817,254;52,47
817,48;52,51
817,705;52,58
817,931;52,6
818,157;52,7
818,383;52,72
818,609;52,76
818,834;52,77
819,06;52,82
819,286;52,83
819,512;52,88
819,737;52,88
819,963;52,91
820,189;52,89
820,414;52,93
820,64;52,98
820,865;53,04
821,091;53,09
821,316;53,05
821,542;53,06
821,767;53,07
821,993;53,09
822,218;53,1
822,444;53,11
822,669;53,14
822,895;53,13
823,12;53,14
823,345;53,2
823,571;53,22
823,796;53,25
824,021;53,3
824,247;53,31
824,472;53,35
824,697;53,38
824,922;53,41
825,147;53,46
825,373;53,5
825,598;53,51
825,823;53,53
826,048;53,59
826,273;53,58
826,498;53,65
826,723;53,65
826,948;53,71
827,173;53,73
827,398;53,77
827,623;53,8
827,848;53,82
828,073;53,83
828,298;53,86
828,523;53,86
828,748;53,84
828,973;53,85
829,197;53,88
829,422;53,91
829,647;53,94
829,872;53,92
830,097;53,91
830,321;53,94
830,546;53,95
830,771;54
830,995;54,04
831,22;54,06
831,445;54,1
831,669;54,07
831,894;54,11
832,118;54,14
832,343;54,2
832,567;54,26
832,792;54,27
833,016;54,31
833,241;54,36
833,465;54,42
833,69;54,49
833,914;54,49
834,139;54,52
834,363;54,53
834,587;54,6
834,812;54,63
835,036;54,65
835,26;54,72
835,485;54,7
835,709;54,71
835,933;54,71
836,157;54,74
836,381;54,8
836,606;54,81
836,83;54,81
837,054;54,79
837,278;54,82
837,502;54,85
837,726;54,87
837,95;54,86
838,174;54,88
838,398;54,83
838,622;54,86
838,846;54,87
839,07;54,89
839,294;54,93
839,518;54,93
839,742;54,96
839,966;54,97
840,189;55,02
840,413;55,06
840,637;55,12
840,861;55,15
841,085;55,18
841,308;55,19
841,532;55,21
841,756;55,26
841,979;55,24
842,203;55,3
842,427;55,34
842,65;55,38
842,874;55,42
843,098;55,48
843,321;55,52
843,545;55,6
843,768;55,64
843,992;55,65
844,215;55,68
844,439;55,73
844,662;55,74
844,886;55,75
845,109;55,75
845,332;55,74
845,556;55,73
845,779;55,77
846,002;55,75
846,226;55,73
846,449;55,72
846,672;55,78
846,895;55,78
847,119;55,79
847,342;55,81
847,565;55,84
847,788;55,85
848,011;55,89
848,234;55,91
848,457;55,96
848,681;55,97
848,904;56,02
849,127;56,01
849,35;56,07
849,573;56,1
849,796;56,2
850,019;56,26
850,241;56,33
850,464;56,35
850,687;56,45
850,91;56,56
851,133;56,63
851,356;56,72
851,579;56,78
851,801;56,8
852,024;56,86
852,247;56,88
852,47;56,96
852,692;56,98
852,915;57,01
853,138;57,01
853,36;57,05
853,583;57,06
853,806;57,07
854,028;57,05
854,251;57,06
854,473;57,07
854,696;57,1
854,918;57,07
855,141;57,06
855,363;57,11
855,586;57,09
855,808;57,07
856,031;57,01
856,253;56,98
856,475;57
856,698;57
856,92;56,96
857,142;56,92
857,365;56,95
857,587;56,92
857,809;56,96
858,031;56,98
858,253;56,98
858,476;56,95
858,698;57,03
858,92;57,08
859,142;57,06
859,364;57,03
859,586;57,1
859,808;57,13
860,03;57,09
860,252;57,14
860,474;57,2
860,696;57,19
860,918;57,19
861,14;57,2
861,362;57,24
861,584;57,27
861,806;57,34
862,028;57,37
862,25;57,39
862,471;57,43
862,693;57,44
862,915;57,45
863,137;57,57
863,358;57,56
863,58;57,61
863,802;57,63
864,024;57,62
864,245;57,63
864,467;57,65
864,688;57,71
864,91;57,69
865,132;57,68
865,353;57,73
865,575;57,78
865,796;57,8
866,018;57,79
866,239;57,83
866,461;57,8
866,682;57,75
866,903;57,76
867,125;57,7
867,346;57,71
867,567;57,72
867,789;57,67
868,01;57,64
868,231;57,65
868,453;57,69
868,674;57,72
868,895;57,71
869,116;57,75
869,337;57,69
869,559;57,7
869,78;57,71
870,001;57,73
870,222;57,73
870,443;57,73
870,664;57,74
870,885;57,76
871,106;57,83
871,327;57,88
871,548;57,85
871,769;57,89
871,99;57,91
872,211;57,95
872,432;57,98
872,653;58,01
872,874;58,03
873,094;58,06
873,315;58,09
873,536;58,06
873,757;58,02
873,978;58,08
874,198;58,07
874,419;58,09
874,64;58,11
874,86;58,15
875,081;58,19
875,302;58,21
875,522;58,22
875,743;58,18
875,963;58,17
876,184;58,23
876,404;58,22
876,625;58,16
876,845;58,2
877,066;58,27
877,286;58,28
877,507;58,26
877,727;58,27
877,947;58,29
878,168;58,34
878,388;58,42
878,609;58,37
878,829;58,42
879,049;58,41
879,269;58,4
879,49;58,34
879,71;58,35
879,93;58,34
880,15;58,35
880,37;58,39
880,59;58,44
880,811;58,44
881,031;58,5
881,251;58,58
881,471;58,57
881,691;58,6
881,911;58,58
882,131;58,59
882,351;58,57
882,571;58,62
882,791;58,63
883,011;58,57
883,23;58,67
883,45;58,71
883,67;58,76
883,89;58,79
884,11;58,89
884,33;58,89
884,549;58,99
884,769;59,06
884,989;59,02
885,209;59
885,428;59,07
885,648;59,03
885,868;59,01
886,087;59,05
886,307;59,01
886,526;59,03
886,746;59,07
886,965;59,11
887,185;59,13
887,404;59,12
887,624;59,19
887,843;59,17
888,063;59,15
888,282;59,15
888,502;59,13
888,721;59,07
888,94;59,13
889,16;59,08
889,379;59,04
889,598;59,14
889,818;59,14
890,037;59,13
890,256;59,14
890,475;59,18
890,694;59,25
890,914;59,29
891,133;59,37
891,352;59,39
891,571;59,4
891,79;59,39
892,009;59,37
892,228;59,35
892,447;59,42
892,666;59,48
892,885;59,52
893,104;59,57
893,323;59,64
893,542;59,59
893,761;59,6
893,98;59,6
894,199;59,58
894,417;59,58
894,636;59,6
894,855;59,65
895,074;59,63
895,293;59,55
895,511;59,57
895,73;59,63
895,949;59,55
896,167;59,56
896,386;59,6
896,605;59,68
896,823;59,73
897,042;59,71
897,26;59,67
897,479;59,73
897,697;59,68
897,916;59,67
898,134;59,65
898,353;59,65
898,571;59,73
898,79;59,69
899,008;59,74
899,227;59,75
899,445;59,8
899,663;59,84
899,882;59,85
900,1;59,8
900,318;59,79
900,536;59,88
900,755;59,92
900,973;59,91
901,191;59,91
901,409;59,97
901,627;59,94
901,846;59,95
902,064;59,88
902,282;59,94
902,5;59,95
902,718;60,07
902,936;60,1
903,154;60,12
903,372;60,14
903,59;60,19
903,808;60,2
904,026;60,15
904,244;60,19
904,462;60,26
904,679;60,33
904,897;60,27
905,115;60,2
905,333;60,15
905,551;60,12
905,768;60,16
905,986;60,15
906,204;60,17
906,422;60,25
906,639;60,33
906,857;60,36
907,074;60,44
907,292;60,36
907,51;60,35
907,727;60,26
907,945;60,31
908,162;60,33
908,38;60,32
908,597;60,4
908,815;60,45
909,032;60,47
909,25;60,46
909,467;60,55
909,684;60,66
909,902;60,71
910,119;60,82
910,337;60,82
910,554;60,86
910,771;60,86
910,988;60,81
911,206;60,79
911,423;60,77
911,64;60,73
911,857;60,82
912,074;60,83
912,291;60,9
912,509;60,92
912,726;60,84
912,943;60,91
913,16;60,82
913,377;60,81
913,594;60,68
913,811;60,67
914,028;60,67
914,245;60,68
914,462;60,72
914,679;60,74
914,896;60,78
915,112;60,77
915,329;60,82
915,546;60,86
915,763;60,87
915,98;60,9
916,196;60,93
916,413;60,89
916,63;60,92
916,847;60,94
917,063;60,95
917,28;60,98
917,497;60,97
917,713;61,06
917,93;61,03
918,146;61,05
918,363;61,1
918,579;61,04
918,796;61,04
919,012;61
919,229;60,95
919,445;60,91
919,662;60,9
919,878;60,9
920,095;60,94
920,311;60,9
920,527;60,93
920,744;60,97
920,96;61,12
921,176;61,17
921,392;61,2
921,609;61,23
921,825;61,27
922,041;61,27
922,257;61,25
922,473;61,32
922,69;61,42
922,906;61,37
923,122;61,42
923,338;61,43
923,554;61,41
923,77;61,44
923,986;61,51
924,202;61,53
924,418;61,55
924,634;61,63
924,85;61,66
925,066;61,74
925,282;61,73
925,497;61,72
925,713;61,71
925,929;61,8
926,145;61,84
926,361;61,87
926,576;61,97
926,792;62,07
927,008;62,08
927,224;62,06
927,439;62,07
927,655;62,16
927,871;62,17
928,086;62,22
928,302;62,23
928,517;62,27
928,733;62,27
928,948;62,34
929,164;62,29
929,379;62,36
929,595;62,32
929,81;62,4
930,026;62,33
930,241;62,37
930,456;62,37
930,672;62,37
930,887;62,42
931,102;62,4
931,318;62,34
931,533;62,32
931,748;62,37
931,964;62,38
932,179;62,36
932,394;62,42
932,609;62,49
932,824;62,52
933,039;62,52
933,255;62,56
933,47;62,52
933,685;62,47
933,9;62,47
934,115;62,54
934,33;62,47
934,545;62,52
934,76;62,52
934,975;62,45
935,19;62,49
935,404;62,42
935,619;62,41
935,834;62,51
936,049;62,57
936,264;62,61
936,479;62,7
936,693;62,67
936,908;62,69
937,123;62,71
937,338;62,8
937,552;62,83
937,767;63,01
937,982;63,11
938,196;63,22
938,411;63,41
938,625;63,39
938,84;63,5
939,055;63,6
939,269;63,72
939,484;63,81
939,698;63,9
939,912;64,16
940,127;64,37
940,341;64,39
940,556;64,63
940,77;64,78
940,984;64,89
941,199;65,1
941,413;65,41
941,627;65,52
941,842;65,46
942,056;65,95
942,27;65,84
942,484;65,82
942,699;66,05
942,913;66,02
943,127;66,22
943,341;66,51
943,555;66,87
943,769;67,07
943,983;67,33
944,197;67,28
944,411;67,1
944,625;67,19
944,839;67,47
945,053;67,38
945,267;67,58
945,481;68,01
945,695;68,34
945,909;68,12
946,123;68,09
946,336;68,05
946,55;67,64
946,764;67,85
946,978;67,83
947,192;67,95
947,405;68,05
947,619;68,06
947,833;68,07
948,046;67,84
948,26;67,45
948,474;67,37
948,687;67,38
948,901;67,33
949,114;67,15
949,328;66,84
949,541;66,85
949,755;66,87
949,968;66,47
950,182;66,27
950,395;66,1
950,609;66,21
950,822;66,53
951,035;66,63
951,249;66,63
951,462;66,77
951,675;66,8
951,889;66,79
952,102;66,5
952,315;66,25
952,528;66,26
952,741;66,37
952,955;66,47
953,168;66,58
953,381;66,88
953,594;66,94
953,807;67,04
954,02;67,12
954,233;66,84
954,446;67,14
954,659;67,27
954,872;67,5
955,085;67,4
955,298;67,19
955,511;67,3
955,724;66,98
955,937;66,99
956,15;66,95
956,362;66,87
956,575;67,08
956,788;67,25
957,001;67,15
957,214;67,32
957,426;67,46
957,639;67,28
957,852;67,35
958,064;67,39
958,277;67,39
958,49;67,34
958,702;67,33
958,915;67,19
959,127;67,13
959,34;66,95
959,552;67,11
959,765;67,13
959,977;67,13
960,19;67,06
960,402;66,97
960,615;66,78
960,827;66,77
961,039;66,75
961,252;66,89
961,464;66,92
961,676;66,92
961,889;67,04
962,101;66,97
962,313;66,82
962,525;66,69
962,738;66,5
962,95;66,54
963,162;66,72
963,374;66,46
963,586;66,42
963,798;66,5
964,01;66,4
964,222;66,42
964,434;66,11
964,646;66,3
964,858;66,45
965,07;66,68
965,282;66,67
965,494;66,58
965,706;66,51
965,918;66,49
966,13;66,49
966,342;66,23
966,553;66,61
966,765;66,66
966,977;66,71
967,189;67,02
967,401;67,13
967,612;67,1
967,824;67,36
968,036;67,55
968,247;67,71
968,459;67,6
968,67;67,54
968,882;67,73
969,094;67,79
969,305;67,67
969,517;67,64
969,728;67,77
969,94;67,73
970,151;67,76
970,362;67,88
970,574;68,02
970,785;68,08
970,997;67,92
971,208;67,85
971,419;67,91
971,631;68,13
971,842;67,98
972,053;68,13
972,264;68,26
972,476;68,09
972,687;67,96
972,898;68,2
973,109;68,32
973,32;68,35
973,531;68,47
973,742;68,51
973,954;68,4
974,165;68,43
974,376;68,65
974,587;68,48
974,798;68,47
975,009;68,64
975,22;68,73
975,43;68,88
975,641;69,05
975,852;69,31
976,063;69,25
976,274;69,39
976,485;69,33
976,695;69,33
976,906;69,45
977,117;69,31
977,328;69,36
977,538;69,45
977,749;69,45
977,96;69,4
978,17;69,62
978,381;69,72
978,592;69,78
978,802;69,9
979,013;70,14
979,223;70,16
979,434;69,81
979,644;69,78
979,855;69,72
980,065;69,83
980,276;69,4
980,486;69,29
980,696;69,34
980,907;69,37
981,117;69,38
981,327;69,53
981,538;69,72
981,748;69,77
981,958;69,74
982,169;69,77
982,379;69,85
982,589;69,68
982,799;69,74
983,009;69,69
983,219;69,73
983,43;69,75
983,64;69,91
983,85;70,19
984,06;70,34
984,27;70,45
984,48;70,46
984,69;70,92
984,9;70,83
985,11;70,81
985,32;71
985,529;70,83
985,739;70,7
985,949;70,96
986,159;70,64
986,369;70,45
986,579;70,35
986,788;70,49
986,998;70,63
987,208;70,55
987,417;70,72
987,627;70,71
987,837;70,88
988,046;70,97
988,256;70,72
988,466;70,54
988,675;70,37
988,885;70,27
989,094;69,95
989,304;70,18
989,513;70,28
989,723;69,97
989,932;70,48
990,142;70,35
990,351;70,45
990,56;70,8
990,77;70,86
990,979;71,08
991,188;71,04
991,398;70,97
991,607;71,32
991,816;71,25
992,025;70,83
992,235;70,52
992,444;70,47
992,653;70,69
992,862;70,78
993,071;71,03
993,28;70,91
993,489;71,09
993,698;70,9
993,908;70,91
994,117;70,99
994,326;70,7
994,534;71,04
994,743;70,64
994,952;70,94
995,161;71,01
995,37;71,55
995,579;71,74
995,788;71,86
995,997;71,43
996,205;71,06
996,414;71,62
996,623;71,49
996,832;71,33
997,04;71,47
997,249;71,43
997,458;70,94
997,666;71,13
997,875;70,99
998,084;71,29
998,292;71,35
998,501;71,43
998,709;71,28
998,918;71,2
999,126;71,24
999,335;71,09
999,543;71,13
999,752;70,71
999,96;70,82
1000,169;71,17
1000,377;71,45
1000,585;72,05
1000,794;71,98
1001,002;72,1
1001,21;72,23
1001,418;72,16
1001,627;72,28
1001,835;73,24
1002,043;73,57
1002,251;73,8
1002,459;73,75
1002,668;73,92
1002,876;73,75
1003,084;73,99
1003,292;73,76
1003,5;74,14
1003,708;73,93
1003,916;74,16
1004,124;74,03
1004,332;73,89
1004,54;73,57
1004,748;73,86
1004,956;73,58
1005,163;73,54
1005,371;74,27
1005,579;74,32
1005,787;74,22
1005,995;74,62
1006,202;74,36
1006,41;73,6
1006,618;73,29
1006,826;73,31
1007,033;73,32
1007,241;73,69
1007,449;73,8
1007,656;74,07
1007,864;74,2
1008,071;74,55
1008,279;74,08
1008,486;74,58
1008,694;74,62
1008,901;74,66
1009,109;74,41
1009,316;75,13
1009,524;75,34
1009,731;75,37
1009,938;75,31
1010,146;75,4
1010,353;75,26
1010,56;75,01
1010,768;75,48
1010,975;76,29
1011,182;76,58
1011,389;75,84
1011,597;75,45
1011,804;75,53
1012,011;75,56
1012,218;75,64
1012,425;75,41
1012,632;76,42
1012,839;75,6
1013,046;74,78
1013,253;75,19
1013,46;75,59
1013,667;75,65
1013,874;75,2
1014,081;74,98
1014,288;74,84
1014,495;75,25
1014,702;74,98
1014,909;75,1
1015,116;74,96
1015,323;74,66
1015,529;74,7
1015,736;74,37
1015,943;75,11
1016,15;75,29
1016,356;75,58
1016,563;74,92
1016,77;74,93
1016,976;74,58
1017,183;75,67
1017,389;75,94
1017,596;75,12
1017,803;74,86
1018,009;73,99
1018,216;74,43
1018,422;74,78
1018,629;75,2
1018,835;74,66
1019,041;74,71
1019,248;75,09
1019,454;75,88
1019,661;77,06
1019,867;77,25
1020,073;78,18
1020,279;78,4
1020,486;78,37
1020,692;78,44
1020,898;78,14
1021,104;78,29
1021,311;78,13
1021,517;77,38
1021,723;78,74
1021,929;79,44
1022,135;80,19
1022,341;80,47
1022,547;80,78
1022,753;80,17
1022,959;80,46
1023,165;80,05
1023,371;79,29
1023,577;79,02
1023,783;78,22
1023,989;77,3
1024,195;76,46
1024,401;76,85
1024,607;76,58
1024,812;76,76
1025,018;76,24
1025,224;77,47
1025,43;77,35
1025,635;78,49
1025,841;79,11
1026,047;78,24
1026,252;78,15
1026,458;77,35
1026,664;77,03
1026,869;76,61
1027,075;76,85
1027,28;76,89
1027,486;76,88
1027,691;77,85
